위도,경도,num_of_company(near 3km),num_of_large(near 1km),num_of_bus_stop(near 500m),num_of_hospital(near 1km),num_of_theather(near 1km),num_of_camp(near 3km),num_of_school(near 500m),nearest_subway_name,nearest_subway_distance,num_of_subway(near 500m),num_of_gvn_office(near 500m),parks_within_500m,parking_lots_within_500m,university_within_0m_500m,university_within_500m_1000m,university_within_1000m_1500m,university_within_1500m_2000m
35.842026,128.757759,317,0,13,0,0,0,1,영남대,799.2058617778434,0,2,1,0,0,0,0,0
35.837591,128.753907,321,0,5,1,0,0,0,영남대,196.76832137335825,1,2,0,0,0,0,0,0
35.836248,128.768045,350,0,12,0,0,0,1,영남대,1400.5814995142773,0,3,1,0,0,0,0,0
35.842026,128.757759,317,0,13,0,0,0,1,영남대,799.2058617778434,0,2,1,0,0,0,0,0
35.839937,128.761914,357,0,18,0,0,0,2,영남대,942.3015632182952,0,2,0,0,0,0,0,0
35.84164,128.755141,319,0,11,0,0,0,0,영남대,646.7642680559413,0,2,1,0,0,0,0,0
35.841138,128.77042,372,0,6,0,0,0,1,영남대,1705.2135389106,0,3,0,0,0,0,0,0
35.813651,128.757531,134,0,21,2,0,1,2,영남대,2543.118460515021,0,2,2,0,0,0,0,1
35.820182,128.750792,153,0,17,1,0,1,1,임당,1775.6600093144652,0,0,0,0,0,0,0,1
35.843085,128.764196,344,0,14,0,0,0,2,영남대,1300.1991484638002,0,2,0,0,0,0,0,0
35.819542,128.755994,178,0,17,0,0,1,0,영남대,1875.3255795358407,0,2,0,0,0,0,0,0
35.840022,128.762785,360,0,20,0,0,0,2,영남대,1017.4785390418956,0,2,0,0,0,0,0,0
35.840022,128.762785,360,0,20,0,0,0,2,영남대,1017.4785390418956,0,2,0,0,0,0,0,0
35.837591,128.753907,321,0,5,1,0,0,0,영남대,196.76832137335825,1,2,0,0,0,0,0,0
35.841714,128.763402,349,0,21,0,0,0,2,영남대,1155.699196815028,0,2,0,0,0,0,0,0
35.837165,128.752038,297,0,4,1,0,0,0,영남대,115.55257228578692,1,3,0,0,0,0,0,0
35.817338,128.755104,146,0,27,1,0,1,0,영남대,2106.51572923526,0,2,0,0,0,0,0,1
35.842243,128.760527,331,0,16,0,0,0,1,영남대,984.183297688004,0,2,0,0,0,0,0,0
35.840994,128.753832,313,0,11,0,0,0,0,영남대,543.616888505994,0,1,1,0,0,0,0,0
35.837565,128.752949,317,0,4,1,0,0,0,영남대,154.93236337108766,1,3,0,0,0,0,0,0
35.812515,128.755773,113,0,20,2,0,1,2,영남대,2645.05774001028,0,1,2,0,0,0,1,0
35.813538,128.77339,192,0,8,3,0,1,1,영남대,3142.5783901020814,0,0,0,0,0,0,0,0
35.833518,128.776788,375,0,8,0,0,0,0,영남대,2210.7849342570257,0,0,0,0,0,0,0,0
35.838387,128.753991,320,0,8,1,0,0,0,영남대,274.8565778548204,1,1,1,0,0,0,0,0
35.817373,128.752473,134,0,21,1,0,1,1,영남대,2089.895302852745,0,0,0,0,0,0,0,1
35.838682,128.76594,350,0,12,0,0,0,1,영남대,1241.100335113504,0,3,1,0,0,0,0,0
35.821072,128.754596,190,0,11,1,0,1,0,영남대,1689.67171446029,0,0,0,0,0,0,0,0
35.821399,128.751301,174,0,17,1,0,1,2,영남대,1647.0078993148024,0,0,0,0,0,0,0,0
35.843337,128.763153,334,0,14,0,0,0,2,영남대,1242.754195351425,0,2,0,0,0,0,0,0
35.813334,128.755064,114,0,22,2,0,1,1,영남대,2548.235742875943,0,1,2,0,0,0,1,0
35.822129,128.755293,214,0,7,0,0,1,0,영남대,1581.814998971159,0,0,0,0,0,0,0,0
35.843144,128.751534,270,0,8,0,0,0,0,영남대,774.94130201701,0,0,1,0,0,0,0,0
35.838357,128.751401,281,0,6,1,0,0,0,영남대,259.7906238628638,1,2,1,0,0,0,0,0
35.836525,128.751783,291,0,2,1,0,0,0,영남대,77.15893734948308,1,3,0,0,0,0,0,0
35.837165,128.752038,297,0,4,1,0,0,0,영남대,115.55257228578692,1,3,0,0,0,0,0,0
35.841056,128.762779,353,0,20,0,0,0,2,영남대,1069.816179444842,0,2,0,0,0,0,0,0
35.817949,128.759675,196,0,14,2,0,1,2,영남대,2125.994883768117,0,2,2,0,0,0,0,0
35.841194,128.764094,352,0,20,0,0,0,2,영남대,1181.1274398906714,0,2,0,0,0,0,0,0
35.820739,128.754987,188,0,11,1,0,1,0,영남대,1730.5537540341252,0,0,0,0,0,0,0,0
35.837219,128.751702,288,0,4,1,0,0,0,영남대,135.47596196734227,1,3,0,0,0,0,0,0
35.843085,128.764196,344,0,14,0,0,0,2,영남대,1300.1991484638002,0,2,0,0,0,0,0,0
35.837565,128.752949,317,0,4,1,0,0,0,영남대,154.93236337108766,1,3,0,0,0,0,0,0
35.837981,128.753875,321,0,5,1,0,0,0,영남대,230.57298324401955,1,1,0,0,0,0,0,0
35.840865,128.764476,353,0,16,0,0,0,2,영남대,1195.506121741252,0,2,0,0,0,0,0,0
35.838302,128.75409,321,0,8,1,0,0,0,영남대,271.09984971419175,1,1,1,0,0,0,0,0
35.829543,128.773897,352,0,0,0,0,0,0,영남대,2066.266488086141,0,0,0,0,0,0,0,0
35.840903,128.762934,353,0,19,0,0,0,2,영남대,1073.6063637672282,0,2,0,0,0,0,0,0
35.813452,128.754767,114,0,22,0,0,1,1,영남대,2532.9254290082927,0,1,2,0,0,0,1,0
35.840183,128.755347,324,0,9,0,0,0,0,영남대,508.5867070662561,0,2,1,0,0,0,0,0
35.837493,128.753203,320,0,4,1,0,0,0,영남대,154.50458622998525,1,3,0,0,0,0,0,0
35.838428,128.755199,328,0,9,1,0,0,0,영남대,343.8441069256384,1,1,0,0,0,0,0,0
35.841692,128.75954,325,0,13,0,0,0,1,영남대,877.3808594394568,0,2,0,0,0,0,0,0
35.814957,128.755679,131,0,26,2,0,1,2,영남대,2374.9178147884068,0,2,2,0,0,0,0,1
35.843208,128.76496,349,0,14,0,0,0,2,영남대,1364.414445996307,0,2,0,0,0,0,0,0
35.838302,128.75409,321,0,8,1,0,0,0,영남대,271.09984971419175,1,1,1,0,0,0,0,0
35.839423,128.758756,331,0,16,0,0,0,0,영남대,665.0495025721331,0,2,0,0,0,0,0,0
35.83682,128.751563,288,0,2,1,0,0,0,영남대,111.58467245391586,1,3,0,0,0,0,0,0
35.843198,128.755946,319,0,9,0,0,0,0,영남대,834.256363198367,0,2,1,0,0,0,0,0
35.842728,128.76499,351,0,18,0,0,0,2,영남대,1337.0980499528555,0,2,0,0,0,0,0,0
35.837948,128.752839,315,0,4,1,0,0,0,영남대,194.8701635813057,1,2,0,0,0,0,0,0
35.843603,128.760278,329,0,17,0,0,0,1,영남대,1077.7355640830544,0,2,0,0,0,0,0,0
35.837565,128.752949,317,0,4,1,0,0,0,영남대,154.93236337108766,1,3,0,0,0,0,0,0
35.813452,128.754767,114,0,22,0,0,1,1,영남대,2532.9254290082927,0,1,2,0,0,0,1,0
35.816531,128.761114,190,0,17,2,0,1,2,영남대,2316.5980031776016,0,2,2,0,0,0,0,0
35.821166,128.752657,174,0,16,1,0,1,0,영남대,1669.0624731973253,0,0,0,0,0,0,0,0
35.837701,128.754503,324,0,7,1,0,0,0,영남대,242.44671107383945,1,2,0,0,0,0,0,0
35.842584,128.762106,336,0,18,0,0,0,2,영남대,1116.62945751854,0,2,0,0,0,0,0,0
35.812985,128.758943,138,0,17,2,0,1,2,영남대,2640.854283128921,0,2,3,0,0,0,0,1
35.840283,128.764409,355,0,18,0,0,0,2,영남대,1163.4716807168595,0,0,0,0,0,0,0,0
35.816449,128.760311,183,0,16,2,0,1,2,영남대,2302.024064424375,0,2,2,0,0,0,0,0
35.8152,128.75712,142,0,19,2,0,1,2,영남대,2367.394116244751,0,2,2,0,0,0,0,1
35.843198,128.755946,319,0,9,0,0,0,0,영남대,834.256363198367,0,2,1,0,0,0,0,0
35.838364,128.753468,317,0,5,1,0,0,0,영남대,253.35869925618988,1,1,1,0,0,0,0,0
35.838156,128.766357,349,0,11,0,0,0,1,영남대,1266.6215164921985,0,3,1,0,0,0,0,0
35.816206,128.760907,186,0,17,2,0,1,2,영남대,2344.5190835868643,0,2,2,0,0,0,0,0
35.839171,128.75754,327,0,13,0,0,0,0,영남대,558.4470355603754,0,2,0,0,0,0,0,0
35.820182,128.750792,153,0,17,1,0,1,1,임당,1775.6600093144652,0,0,0,0,0,0,0,1
35.842275,128.758082,317,0,13,0,0,0,1,영남대,838.7577956216423,0,2,0,0,0,0,0,0
35.814357,128.755948,127,0,21,2,0,1,2,영남대,2443.9694837744787,0,2,2,0,0,0,0,1
35.842584,128.762106,336,0,18,0,0,0,2,영남대,1116.62945751854,0,2,0,0,0,0,0,0
35.84023,128.762554,357,0,19,0,0,0,2,영남대,1008.5322513335448,0,2,0,0,0,0,0,0
35.839506,128.760661,351,0,15,0,0,0,1,영남대,819.6237850073387,0,2,0,0,0,0,0,0
35.819063,128.752797,154,0,18,1,0,1,1,영남대,1902.508743594946,0,0,0,0,0,0,0,1
35.839506,128.760661,351,0,15,0,0,0,1,영남대,819.6237850073387,0,2,0,0,0,0,0,0
35.842512,128.750019,260,0,8,0,0,0,0,영남대,735.675870511758,0,0,1,0,0,0,0,0
35.839146,128.767637,349,0,11,0,0,0,1,영남대,1402.1017770670005,0,3,0,0,0,0,0,0
35.838345,128.754821,325,0,9,1,0,0,0,영남대,313.9347237068213,1,1,0,0,0,0,0,0
35.840022,128.762785,360,0,20,0,0,0,2,영남대,1017.4785390418956,0,2,0,0,0,0,0,0
35.817048,128.761772,206,0,13,3,0,1,2,영남대,2283.649498631696,0,2,2,0,0,0,0,0
35.840122,128.759306,331,0,16,0,0,0,1,영남대,749.5896399825417,0,2,0,0,0,0,0,0
35.838332,128.768364,345,0,10,0,0,0,1,영남대,1448.6700087181855,0,3,0,0,0,0,0,0
35.840254,128.755433,324,0,9,0,0,0,0,영남대,519.2953900898492,0,1,1,0,0,0,0,0
35.813334,128.755064,114,0,22,2,0,1,1,영남대,2548.235742875943,0,1,2,0,0,0,1,0
35.838719,128.754744,324,0,9,1,0,0,0,영남대,342.2549718117908,1,1,1,0,0,0,0,0
35.820182,128.750792,153,0,17,1,0,1,1,임당,1775.6600093144652,0,0,0,0,0,0,0,1
35.813197,128.759226,142,0,16,2,0,1,2,영남대,2623.6750602280104,0,2,2,0,0,0,0,1
35.819637,128.75505,172,0,16,1,0,1,0,영남대,1852.5807769432463,0,0,0,0,0,0,0,0
35.837948,128.752839,315,0,4,1,0,0,0,영남대,194.8701635813057,1,2,0,0,0,0,0,0
35.842458,128.764835,349,0,18,0,0,0,2,영남대,1309.232999279379,0,2,0,0,0,0,0,0
35.840183,128.755347,324,0,9,0,0,0,0,영남대,508.5867070662561,0,2,1,0,0,0,0,0
35.822145,128.754837,208,0,7,1,0,1,0,영남대,1574.1087936357596,0,0,0,0,0,0,0,0
35.82174,128.755038,202,0,7,1,0,1,0,영남대,1621.0910617003,0,0,0,0,0,0,0,0
35.840254,128.755433,324,0,9,0,0,0,0,영남대,519.2953900898492,0,1,1,0,0,0,0,0
35.838302,128.75409,321,0,8,1,0,0,0,영남대,271.09984971419175,1,1,1,0,0,0,0,0
35.837372,128.751416,288,0,4,1,0,0,0,영남대,164.45476985096994,1,3,0,0,0,0,0,0
35.837701,128.754503,324,0,7,1,0,0,0,영남대,242.44671107383945,1,2,0,0,0,0,0,0
35.839365,128.754558,320,0,9,1,0,0,0,영남대,394.7292490101667,1,1,1,0,0,0,0,0
35.837636,128.754248,322,0,5,1,0,0,0,영남대,220.9430173639512,1,2,0,0,0,0,0,0
35.838944,128.75729,327,0,11,0,0,0,0,영남대,525.4096315991987,0,1,0,0,0,0,0,0
35.840283,128.759667,333,0,15,0,0,0,1,영남대,786.5348720728579,0,2,0,0,0,0,0,0
35.817905,128.757107,162,0,19,2,0,1,1,영남대,2072.3020105245323,0,2,0,0,0,0,0,1
35.816793,128.760467,187,0,15,2,0,1,2,영남대,2270.108709380944,0,2,2,0,0,0,0,0
35.843085,128.764196,344,0,14,0,0,0,2,영남대,1300.1991484638002,0,2,0,0,0,0,0,0
35.816309,128.755153,140,0,29,3,0,1,1,영남대,2220.499612353348,0,2,1,0,0,0,0,1
35.838428,128.755199,328,0,9,1,0,0,0,영남대,343.8441069256384,1,1,0,0,0,0,0,0
35.818912,128.753906,158,0,17,1,0,1,0,영남대,1923.0710402407265,0,0,0,0,0,0,0,1
35.816905,128.753656,134,0,23,1,0,1,1,영남대,2144.1715333378816,0,0,1,0,0,0,0,1
35.840521,128.763691,354,0,20,0,0,0,2,영남대,1115.0615651003056,0,2,0,0,0,0,0,0
35.841056,128.762779,353,0,20,0,0,0,2,영남대,1069.816179444842,0,2,0,0,0,0,0,0
35.840689,128.75832,322,0,13,0,0,0,1,영남대,720.8033356102917,0,2,0,0,0,0,0,0
35.815888,128.755541,137,0,28,2,0,1,1,영남대,2270.868056237954,0,2,1,0,0,0,0,1
35.841714,128.763402,349,0,21,0,0,0,2,영남대,1155.699196815028,0,2,0,0,0,0,0,0
35.843603,128.760278,329,0,17,0,0,0,1,영남대,1077.7355640830544,0,2,0,0,0,0,0,0
35.819063,128.752797,154,0,18,1,0,1,1,영남대,1902.508743594946,0,0,0,0,0,0,0,1
35.817373,128.752473,134,0,21,1,0,1,1,영남대,2089.895302852745,0,0,0,0,0,0,0,1
35.840865,128.764476,353,0,16,0,0,0,2,영남대,1195.506121741252,0,2,0,0,0,0,0,0
35.837937,128.754538,323,0,8,1,0,0,0,영남대,263.1913980713501,1,1,0,0,0,0,0,0
35.838332,128.768364,345,0,10,0,0,0,1,영남대,1448.6700087181855,0,3,0,0,0,0,0,0
35.816309,128.755153,140,0,29,3,0,1,1,영남대,2220.499612353348,0,2,1,0,0,0,0,1
35.843326,128.763492,336,0,15,0,0,0,2,영남대,1265.7652637467113,0,2,0,0,0,0,0,0
35.837219,128.751702,288,0,4,1,0,0,0,영남대,135.47596196734227,1,3,0,0,0,0,0,0
35.822019,128.755548,215,0,6,0,0,1,0,영남대,1597.62366458812,0,0,0,0,0,0,0,0
35.822129,128.755293,214,0,7,0,0,1,0,영남대,1581.814998971159,0,0,0,0,0,0,0,0
35.822423,128.755487,222,0,6,0,0,1,0,영남대,1552.514321429387,0,0,0,0,0,0,0,0
35.843326,128.763492,336,0,15,0,0,0,2,영남대,1265.7652637467113,0,2,0,0,0,0,0,0
35.843337,128.763153,334,0,14,0,0,0,2,영남대,1242.754195351425,0,2,0,0,0,0,0,0
35.818152,128.75298,143,0,20,1,0,1,1,영남대,2003.8397848263708,0,0,0,0,0,0,0,1
35.838284,128.765941,356,0,12,0,0,0,1,영남대,1232.1788040402505,0,3,1,0,0,0,0,0
35.837701,128.754503,324,0,7,1,0,0,0,영남대,242.44671107383945,1,2,0,0,0,0,0,0
35.81644,128.755915,144,0,29,2,0,1,1,영남대,2214.465882158056,0,2,1,0,0,0,0,1
35.841056,128.762779,353,0,20,0,0,0,2,영남대,1069.816179444842,0,2,0,0,0,0,0,0
35.841394,128.760207,333,0,15,0,0,0,1,영남대,900.2625579961555,0,2,0,0,0,0,0,0
35.840122,128.759306,331,0,16,0,0,0,1,영남대,749.5896399825417,0,2,0,0,0,0,0,0
35.815148,128.763345,176,0,13,3,0,1,2,영남대,2532.419598743821,0,2,2,0,0,0,0,0
35.841393,128.758916,324,0,15,0,0,0,1,영남대,813.8989657672093,0,2,0,0,0,0,0,0
35.837591,128.753907,321,0,5,1,0,0,0,영남대,196.76832137335825,1,2,0,0,0,0,0,0
35.843131,128.76519,353,0,15,0,0,0,2,영남대,1376.765298572322,0,1,0,0,0,0,0,0
35.840283,128.764409,355,0,18,0,0,0,2,영남대,1163.4716807168595,0,0,0,0,0,0,0,0
35.843603,128.760278,329,0,17,0,0,0,1,영남대,1077.7355640830544,0,2,0,0,0,0,0,0
35.84023,128.762554,357,0,19,0,0,0,2,영남대,1008.5322513335448,0,2,0,0,0,0,0,0
35.835809,128.768936,349,0,9,0,0,0,0,영남대,1481.742783409837,0,3,1,0,0,0,0,0
35.838364,128.753468,317,0,5,1,0,0,0,영남대,253.35869925618988,1,1,1,0,0,0,0,0
35.821678,128.752122,180,0,16,1,0,1,2,영남대,1612.6709049653896,0,0,0,0,0,0,0,0
35.840022,128.762785,360,0,20,0,0,0,2,영남대,1017.4785390418956,0,2,0,0,0,0,0,0
35.837103,128.753447,321,0,4,1,0,0,0,영남대,128.53594579893098,1,2,0,0,0,0,0,0
35.838644,128.754534,322,0,9,1,0,0,0,영남대,324.6327264686843,1,1,1,0,0,0,0,0
35.841799,128.759242,324,0,15,0,0,0,1,영남대,866.6440534266809,0,2,0,0,0,0,0,0
35.821275,128.752719,176,0,16,1,0,1,0,영남대,1657.01273916093,0,0,0,0,0,0,0,0
35.821399,128.751301,174,0,17,1,0,1,2,영남대,1647.0078993148024,0,0,0,0,0,0,0,0
35.838156,128.766357,349,0,11,0,0,0,1,영남대,1266.6215164921985,0,3,1,0,0,0,0,0
35.837937,128.754538,323,0,8,1,0,0,0,영남대,263.1913980713501,1,1,0,0,0,0,0,0
35.837948,128.752839,315,0,4,1,0,0,0,영남대,194.8701635813057,1,2,0,0,0,0,0,0
35.840183,128.755347,324,0,9,0,0,0,0,영남대,508.5867070662561,0,2,1,0,0,0,0,0
35.837899,128.751875,293,0,4,1,0,0,0,영남대,197.071043125457,1,2,0,0,0,0,0,0
35.839621,128.757043,326,0,12,0,0,0,0,영남대,555.5684394731334,0,2,0,0,0,0,0,0
35.842184,128.762608,343,0,21,0,0,0,2,영남대,1125.3733016991655,0,2,0,0,0,0,0,0
35.840364,128.764911,354,0,14,0,0,0,2,영남대,1208.7897546016804,0,3,0,0,0,0,0,0
35.816905,128.753656,134,0,23,1,0,1,1,영남대,2144.1715333378816,0,0,1,0,0,0,0,1
35.842184,128.762608,343,0,21,0,0,0,2,영남대,1125.3733016991655,0,2,0,0,0,0,0,0
35.840521,128.763691,354,0,20,0,0,0,2,영남대,1115.0615651003056,0,2,0,0,0,0,0,0
35.843208,128.76496,349,0,14,0,0,0,2,영남대,1364.414445996307,0,2,0,0,0,0,0,0
35.838332,128.768364,345,0,10,0,0,0,1,영남대,1448.6700087181855,0,3,0,0,0,0,0,0
35.839365,128.754558,320,0,9,1,0,0,0,영남대,394.7292490101667,1,1,1,0,0,0,0,0
35.840994,128.753832,313,0,11,0,0,0,0,영남대,543.616888505994,0,1,1,0,0,0,0,0
35.837701,128.754503,324,0,7,1,0,0,0,영남대,242.44671107383945,1,2,0,0,0,0,0,0
35.815297,128.756208,137,0,28,2,0,1,2,영남대,2343.7414419490374,0,2,2,0,0,0,0,1
35.839076,128.757633,328,0,12,0,0,0,0,영남대,559.1969861675167,0,1,0,0,0,0,0,0
35.841799,128.759242,324,0,15,0,0,0,1,영남대,866.6440534266809,0,2,0,0,0,0,0,0
35.839832,128.765246,356,0,14,0,0,0,1,영남대,1216.0527970369735,0,3,0,0,0,0,0,0
35.841629,128.763349,349,0,21,0,0,0,2,영남대,1146.6627004184456,0,2,0,0,0,0,0,0
35.841445,128.764243,352,0,18,0,0,0,2,영남대,1206.2025687769126,0,2,0,0,0,0,0,0
35.841393,128.758916,324,0,15,0,0,0,1,영남대,813.8989657672093,0,2,0,0,0,0,0,0
35.843208,128.76496,349,0,14,0,0,0,2,영남대,1364.414445996307,0,2,0,0,0,0,0,0
35.840513,128.762995,358,0,19,0,0,0,2,영남대,1058.2075563646038,0,2,0,0,0,0,0,0
35.838332,128.768364,345,0,10,0,0,0,1,영남대,1448.6700087181855,0,3,0,0,0,0,0,0
35.836411,128.752472,308,0,2,1,0,0,0,영남대,23.39515801906483,1,3,0,0,0,0,0,0
35.836795,128.753287,321,0,4,1,0,0,0,영남대,93.55540897773976,1,2,0,0,0,0,0,0
35.836795,128.753287,321,0,4,1,0,0,0,영남대,93.55540897773976,1,2,0,0,0,0,0,0
35.840994,128.753832,313,0,11,0,0,0,0,영남대,543.616888505994,0,1,1,0,0,0,0,0
35.837219,128.751702,288,0,4,1,0,0,0,영남대,135.47596196734227,1,3,0,0,0,0,0,0
35.838543,128.75276,312,0,4,1,0,0,0,영남대,259.7877498828731,1,2,1,0,0,0,0,0
35.816206,128.760907,186,0,17,2,0,1,2,영남대,2344.5190835868643,0,2,2,0,0,0,0,0
35.838944,128.75729,327,0,11,0,0,0,0,영남대,525.4096315991987,0,1,0,0,0,0,0,0
35.837191,128.752487,309,0,4,1,0,0,0,영남대,109.15502241951324,1,3,0,0,0,0,0,0
35.841194,128.764094,352,0,20,0,0,0,2,영남대,1181.1274398906714,0,2,0,0,0,0,0,0
35.842512,128.750019,260,0,8,0,0,0,0,영남대,735.675870511758,0,0,1,0,0,0,0,0
35.840102,128.754421,316,0,11,1,0,0,0,영남대,464.1433240535868,1,1,1,0,0,0,0,0
35.816449,128.760311,183,0,16,2,0,1,2,영남대,2302.024064424375,0,2,2,0,0,0,0,0
35.842512,128.750019,260,0,8,0,0,0,0,영남대,735.675870511758,0,0,1,0,0,0,0,0
35.816206,128.760907,186,0,17,2,0,1,2,영남대,2344.5190835868643,0,2,2,0,0,0,0,0
35.840364,128.764911,354,0,14,0,0,0,2,영남대,1208.7897546016804,0,3,0,0,0,0,0,0
35.819902,128.756641,183,0,17,2,0,1,0,영남대,1846.7770260827265,0,2,0,0,0,0,0,0
35.837361,128.759269,344,0,11,0,0,0,0,영남대,620.9750734542004,0,0,0,0,0,0,0,0
35.816309,128.755153,140,0,29,3,0,1,1,영남대,2220.499612353348,0,2,1,0,0,0,0,1
35.818152,128.75298,143,0,20,1,0,1,1,영남대,2003.8397848263708,0,0,0,0,0,0,0,1
35.838913,128.753636,320,0,7,1,0,0,0,영남대,315.9239552858452,1,1,1,0,0,0,0,0
35.838156,128.766357,349,0,11,0,0,0,1,영남대,1266.6215164921985,0,3,1,0,0,0,0,0
35.816226,128.75536,139,0,29,2,0,1,1,영남대,2231.712855574773,0,2,1,0,0,0,0,1
35.81351,128.754621,114,0,22,0,0,1,1,영남대,2525.495310794883,0,1,1,0,0,0,1,0
35.819063,128.752797,154,0,18,1,0,1,1,영남대,1902.508743594946,0,0,0,0,0,0,0,1
35.840085,128.759119,331,0,17,0,0,0,1,영남대,733.4685602103276,0,2,0,0,0,0,0,0
35.814957,128.755679,131,0,26,2,0,1,2,영남대,2374.9178147884068,0,2,2,0,0,0,0,1
35.813469,128.757707,135,0,20,2,0,1,2,영남대,2565.839747942615,0,2,3,0,0,0,0,1
35.843144,128.751534,270,0,8,0,0,0,0,영남대,774.94130201701,0,0,1,0,0,0,0,0
35.820182,128.750792,153,0,17,1,0,1,1,임당,1775.6600093144652,0,0,0,0,0,0,0,1
35.816449,128.760311,183,0,16,2,0,1,2,영남대,2302.024064424375,0,2,2,0,0,0,0,0
35.812515,128.755773,113,0,20,2,0,1,2,영남대,2645.05774001028,0,1,2,0,0,0,1,0
35.840184,128.759458,333,0,15,0,0,0,1,영남대,764.7719923844697,0,2,0,0,0,0,0,0
35.838357,128.751401,281,0,6,1,0,0,0,영남대,259.7906238628638,1,2,1,0,0,0,0,0
35.843208,128.76496,349,0,14,0,0,0,2,영남대,1364.414445996307,0,2,0,0,0,0,0,0
35.840521,128.763691,354,0,20,0,0,0,2,영남대,1115.0615651003056,0,2,0,0,0,0,0,0
35.843337,128.763153,334,0,14,0,0,0,2,영남대,1242.754195351425,0,2,0,0,0,0,0,0
35.815915,128.753332,126,0,23,1,0,1,1,영남대,2252.7865002266853,0,0,1,0,0,0,0,1
35.840283,128.764409,355,0,18,0,0,0,2,영남대,1163.4716807168595,0,0,0,0,0,0,0,0
35.841629,128.763349,349,0,21,0,0,0,2,영남대,1146.6627004184456,0,2,0,0,0,0,0,0
35.838284,128.765941,356,0,12,0,0,0,1,영남대,1232.1788040402505,0,3,1,0,0,0,0,0
35.816449,128.760311,183,0,16,2,0,1,2,영남대,2302.024064424375,0,2,2,0,0,0,0,0
35.843326,128.763492,336,0,15,0,0,0,2,영남대,1265.7652637467113,0,2,0,0,0,0,0,0
35.837948,128.752839,315,0,4,1,0,0,0,영남대,194.8701635813057,1,2,0,0,0,0,0,0
35.841799,128.759242,324,0,15,0,0,0,1,영남대,866.6440534266809,0,2,0,0,0,0,0,0
35.83682,128.751563,288,0,2,1,0,0,0,영남대,111.58467245391586,1,3,0,0,0,0,0,0
35.842243,128.760527,331,0,16,0,0,0,1,영남대,984.183297688004,0,2,0,0,0,0,0,0
35.842243,128.760527,331,0,16,0,0,0,1,영남대,984.183297688004,0,2,0,0,0,0,0,0
35.843208,128.76496,349,0,14,0,0,0,2,영남대,1364.414445996307,0,2,0,0,0,0,0,0
35.838913,128.753636,320,0,7,1,0,0,0,영남대,315.9239552858452,1,1,1,0,0,0,0,0
35.821399,128.751301,174,0,17,1,0,1,2,영남대,1647.0078993148024,0,0,0,0,0,0,0,0
35.815741,128.756807,145,0,24,2,0,1,2,영남대,2303.4145893671493,0,2,2,0,0,0,0,1
35.837937,128.754538,323,0,8,1,0,0,0,영남대,263.1913980713501,1,1,0,0,0,0,0,0
35.842299,128.758873,321,0,15,0,0,0,1,영남대,885.2881249011263,0,2,0,0,0,0,0,0
35.838345,128.754821,325,0,9,1,0,0,0,영남대,313.9347237068213,1,1,0,0,0,0,0,0
35.838523,128.750408,279,0,6,1,0,0,0,영남대,321.2165787933002,1,2,1,0,0,0,0,0
35.837701,128.754503,324,0,7,1,0,0,0,영남대,242.44671107383945,1,2,0,0,0,0,0,0
35.813948,128.756162,126,0,22,2,0,1,2,영남대,2491.460107878976,0,3,2,0,0,0,0,1
35.838377,128.756427,330,0,9,1,0,0,0,영남대,425.4695326949909,1,0,0,0,0,0,0,0
35.818133,128.757947,176,0,17,2,0,1,1,영남대,2064.1424780304565,0,2,0,0,0,0,0,0
35.842728,128.76499,351,0,18,0,0,0,2,영남대,1337.0980499528555,0,2,0,0,0,0,0,0
35.841691,128.764144,352,0,18,0,0,0,2,영남대,1211.8402502618865,0,2,0,0,0,0,0,0
35.842728,128.76499,351,0,18,0,0,0,2,영남대,1337.0980499528555,0,2,0,0,0,0,0,0
35.839146,128.767637,349,0,11,0,0,0,1,영남대,1402.1017770670005,0,3,0,0,0,0,0,0
35.836746,128.751949,296,0,2,1,0,0,0,영남대,80.26554083825455,1,3,0,0,0,0,0,0
35.837246,128.753374,321,0,4,1,0,0,0,영남대,137.44073278487022,1,2,0,0,0,0,0,0
35.817338,128.755104,146,0,27,1,0,1,0,영남대,2106.51572923526,0,2,0,0,0,0,0,1
35.818152,128.75298,143,0,20,1,0,1,1,영남대,2003.8397848263708,0,0,0,0,0,0,0,1
35.837937,128.754538,323,0,8,1,0,0,0,영남대,263.1913980713501,1,1,0,0,0,0,0,0
35.821347,128.756084,209,0,8,0,0,1,0,영남대,1679.6979138610154,0,0,0,0,0,0,0,0
35.816336,128.760587,184,0,17,2,0,1,2,영남대,2321.6549227937144,0,2,2,0,0,0,0,0
35.838022,128.754692,326,0,8,1,0,0,0,영남대,279.61625013337675,1,1,0,0,0,0,0,0
35.817338,128.755104,146,0,27,1,0,1,0,영남대,2106.51572923526,0,2,0,0,0,0,0,1
35.838655,128.752636,311,0,4,1,0,0,0,영남대,271.6051827034125,1,2,1,0,0,0,0,0
35.820182,128.750792,153,0,17,1,0,1,1,임당,1775.6600093144652,0,0,0,0,0,0,0,1
35.840151,128.764787,355,0,14,0,0,0,1,영남대,1189.549771273226,0,3,0,0,0,0,0,0
35.836696,128.752964,312,0,3,1,0,0,0,영남대,66.12869037553595,1,3,0,0,0,0,0,0
35.840022,128.762785,360,0,20,0,0,0,2,영남대,1017.4785390418956,0,2,0,0,0,0,0,0
35.838932,128.754545,321,0,9,1,0,0,0,영남대,352.1904643335709,1,1,1,0,0,0,0,0
