매출등급,대분류업종,대분류업종코드,도로명주소,위도,경도,num_of_company(near 3km),num_of_large(near 1km),num_of_bus_stop(near 500m),num_of_hospital(near 1km),num_of_theather(near 1km),num_of_camp(near 3km),num_of_school(near 500m),nearest_subway_name,nearest_subway_distance,num_of_subway(near 500m),num_of_gvn_office(near 500m),parks_within_500m,parking_lots_within_500m,university_within_0m_500m,university_within_500m_1000m,university_within_1000m_1500m,university_within_1500m_2000m
1,기타,0,경산시 삼풍로2길 3-6,35.8214641,128.7551771,198,0,10,1,0,1,0,정평,1644.605448932497,0,0,0,0,0,0,0,0
1,음식점,1,경산시 백천길 20,35.8060214,128.7421719,129,0,18,1,0,1,2,정평,2049.9968456871025,0,0,1,0,1,0,0,0
1,소매업,6,경산시 경안로33길 22-1,35.8217432,128.7351626,131,2,11,10,0,1,1,정평,319.1737286640952,1,3,1,10,0,0,0,0
1,미용,2,경산시 성암로10길 2-20,35.8213884,128.7230847,94,1,18,3,0,1,1,정평,1314.6361613683591,0,2,1,3,0,0,0,0
1,음식점,1,경산시 백양로34길 2-6,35.8106505,128.7586802,114,0,20,2,0,1,3,정평,2441.5128342372286,0,1,3,0,0,0,0,1
1,제조업,5,경산시 성암로 40,35.8216335,128.7211354,88,1,18,2,0,0,1,정평,1481.6015151328584,0,1,1,1,0,0,0,0
1,음식점,1,경산시 성암로10길 2-12,35.8218282,128.7228803,94,1,19,3,0,1,1,정평,1322.6416559650304,0,2,1,3,0,0,0,0
1,기타,0,경산시 자인공단2로4길 49,35.826216,128.8259095,290,0,5,0,0,0,0,영남대,6686.382368395978,0,0,0,0,0,0,1,0
1,제조업,5,경산시 중앙로16길 36-15,35.8198319,128.7353927,131,1,10,10,0,1,2,정평,498.3638172419377,1,3,0,7,0,0,0,1
1,기타,0,경산시 대구대로 119,35.9006967,128.8369547,250,0,4,0,0,0,0,영남대,10417.306359152572,0,0,0,0,0,0,1,0
1,기타,0,경산시 대학로13길 34,35.8375696,128.7288104,116,3,14,3,6,0,0,임당,1178.8995357728013,0,1,1,3,0,0,0,0
1,기타,0,경산시 석천1길 102,35.9145814,128.8329459,251,0,0,0,5,0,0,영남대,11292.591079670674,0,0,0,0,0,0,0,0
1,교육,8,경산시 대학로 280,35.8330177,128.7532086,309,0,4,1,0,1,0,영남대,370.1876815309393,1,1,0,0,0,0,0,0
1,서비스,4,경산시 남매공원로1길 1,35.8328182,128.7416018,173,1,10,4,6,1,0,임당,143.409828482036,1,1,1,0,0,0,0,0
1,음식점,1,경산시 성암로 58,35.8232681,128.7238324,124,1,17,3,0,1,2,정평,1216.4022584435495,0,2,1,2,0,0,0,0
1,유흥주점,9,경산시 선화로20길 23-1,35.8651855,128.7941037,511,0,4,0,0,0,0,영남대,4904.098706445155,0,0,0,0,0,0,0,0
1,기타,0,경산시 원효로 1413-3,35.79346779999999,128.875105,37,0,11,0,0,0,2,영남대,12020.231765459806,0,2,0,0,0,0,0,0
1,교육,8,경산시 성암로8길 13,35.8217829,128.7227359,94,1,19,3,0,0,1,정평,1336.403039385818,0,2,1,2,0,0,0,0
1,소매업,6,경산시 경청로217길 7-11,35.8013638,128.7371222,118,0,13,1,0,1,2,정평,2518.1437508243416,0,0,0,0,0,1,0,1
1,서비스,4,경산시 향교길 17-1,35.819869,128.741251,144,1,11,8,0,1,0,정평,588.4397156189241,0,2,0,3,0,0,0,1
1,기타,0,경산시 가마실길 79,35.9061944,128.7972247,73,0,2,2,0,0,0,영남대,8720.101913013837,0,1,0,0,1,0,0,0
1,교육,8,경산시 펜타힐즈2로 45,35.8279872,128.719299,82,1,13,4,0,0,1,정평,1680.366634030094,0,1,1,5,0,0,0,0
1,기타,0,경산시 하양로 86,35.9122141,128.8177858,184,1,15,0,5,0,1,영남대,10253.27659545178,0,2,0,0,0,0,0,1
1,음식점,1,경산시 경안로39길 31,35.8234117,128.7342654,130,2,8,9,0,1,1,정평,279.83034487450243,1,4,2,10,0,0,0,0
1,음식점,1,경산시 대학로 64,35.8333668,128.7299649,119,3,17,3,6,1,1,임당,1010.9117950053824,0,1,4,1,0,0,0,0
1,음식점,1,경산시 삼풍로2길 4-11,35.8205756,128.7553259,186,0,12,1,0,1,0,정평,1677.784575773465,0,0,0,0,0,0,0,0
1,기타,0,경산시 원효로32길 6,35.8202076,128.7536281,173,0,15,1,0,1,0,정평,1539.727132811867,0,0,0,0,0,0,0,0
1,교육,8,경산시 백양로35길 18,35.8124368,128.7607224,132,0,13,2,0,1,2,정평,2481.746919624649,0,1,3,0,0,0,0,1
1,음식점,1,경산시 경산로40길 22,35.8260113,128.7283282,127,2,10,7,0,1,2,정평,835.5436859657532,0,1,6,6,0,0,0,0
1,소매업,6,경산시 대학로295길 16,35.9096062,128.8216122,193,1,11,0,5,0,2,영남대,10222.9204240805,0,1,0,0,0,0,0,1
1,미용,2,경산시 중앙로18길 37,35.8203099,128.7374006,135,1,11,8,0,1,0,정평,416.1378288774403,1,4,0,6,0,0,0,1
1,미용,2,경산시 일연로 745-1,35.8744674,128.8043129,577,0,10,1,0,0,0,영남대,6277.291545577616,0,0,0,0,0,0,0,0
1,음식점,1,경산시 중앙로18길 37,35.8203099,128.7374006,135,1,11,8,0,1,0,정평,416.1378288774403,1,4,0,6,0,0,0,1
1,운송업,3,경산시 협석길 21,35.7846324,128.7312603,187,0,9,0,0,1,0,정평,4408.016289546273,0,0,0,0,1,0,0,0
1,기타,0,경산시 대학로9길 33,35.8372207,128.7270757,115,2,16,3,6,0,0,임당,1316.9347921219694,0,0,1,3,0,0,0,0
1,기타,0,경산시 평산길 53,35.8057197,128.7696984,116,0,4,1,0,1,0,정평,3568.671011450545,0,0,0,0,0,0,1,0
1,기타,0,경산시 대곡로 4,35.9163411,128.8167965,181,2,12,0,5,0,2,영남대,10583.43307924302,0,1,0,0,0,0,0,1
1,음식점,1,경산시 하양로 19,35.9082191,128.8123254,134,0,10,0,0,0,0,영남대,9609.089037382131,0,1,0,0,0,0,1,0
1,기타,0,경산시 펜타힐즈2로 65,35.8295187,128.7199437,81,1,10,4,0,0,1,정평,1677.7718102868769,0,2,2,4,0,0,0,0
1,운송업,3,경산시 대학로12길 6,35.8334021,128.7286968,119,3,19,2,6,0,1,임당,1124.9405588821503,0,1,4,3,0,0,0,0
1,음식점,1,경산시 백양로34길 10-1,35.8103759,128.7587961,112,0,19,2,0,1,3,정평,2468.449960240541,0,1,3,0,0,0,0,1
1,소매업,6,경산시 중앙로18길 10-6,35.8227923,128.7363523,132,2,10,10,0,1,1,정평,162.62478212136705,1,4,1,9,0,0,0,0
1,소매업,6,경산시 하양로 116-1,35.9142031,128.8199691,205,1,14,0,5,0,1,영남대,10547.052497286151,0,2,0,0,0,0,0,1
1,기타,0,경산시 금학로 8-12,35.8198229,128.823129,288,0,10,0,0,0,3,영남대,6600.0218966754055,0,3,0,0,0,0,0,1
1,소매업,6,경산시 경안로 424,35.8450072,128.7319113,105,1,6,1,0,0,0,임당,1473.2599225127824,0,0,0,0,0,0,0,0
1,소매업,6,경산시 중앙로 39,35.8217788,128.7314661,128,2,10,9,0,1,2,정평,581.3478562488127,0,3,0,8,0,0,0,0
1,음식점,1,경산시 중앙로17길 7,35.8239919,128.7354232,132,2,8,9,0,1,1,정평,166.00931341796462,1,4,2,10,0,0,0,0
1,운송업,3,경산시 강변서로 17,35.8107927,128.7353409,171,0,11,2,0,1,2,정평,1482.092423609456,0,2,0,0,0,0,1,0
1,소매업,6,경산시 중방로 46,35.82983960000001,128.7391201,140,1,8,6,6,1,0,임당,500.980960252424,0,1,3,2,0,0,0,0
1,운송업,3,경산시 초원길 53-4,35.8922165,128.8367739,440,0,6,0,0,0,0,영남대,9784.061280004453,0,0,0,0,0,0,1,0
1,음식점,1,경산시 자인로 188-6,35.8165323,128.8241673,294,0,7,0,0,0,2,영남대,6799.461875861936,0,0,0,0,0,0,0,0
1,기타,0,경산시 성암로7길 6,35.8231116,128.7213039,93,1,18,2,0,0,2,정평,1445.5465868376268,0,1,1,2,0,0,0,0
1,기타,0,경산시 경안로39길 6,35.8247236,128.7364333,132,2,9,10,6,1,1,정평,104.90304826109784,1,4,3,8,0,0,0,0
1,도매업,7,경산시 둥지로21길 19-1,35.8428073,128.7483082,257,0,8,0,0,1,1,영남대,830.9249474081874,0,0,1,0,0,0,0,0
1,미용,2,경산시 백천동로 7,35.8072472,128.738624,141,0,20,1,0,1,0,정평,1869.3963489026817,0,0,1,0,0,1,0,0
1,음식점,1,경산시 공단로 456,35.8722319,128.819215,653,0,8,1,0,0,1,영남대,7188.041763357629,0,1,1,0,0,0,0,0
1,미용,2,경산시 일연로 78-4,35.8200481,128.8230553,288,0,10,0,0,0,3,영남대,6586.711525399671,0,3,0,0,0,0,0,1
1,숙박,10,경산시 부적길 15,35.8413773,128.7589053,324,0,15,0,0,1,1,영남대,774.4174870112803,0,2,0,0,0,0,0,0
1,기타,0,경산시 공단6로 98,35.8677589,128.8261154,694,0,2,0,0,0,0,영남대,7470.847254067969,0,2,0,0,0,0,0,0
1,제조업,5,경산시 가일길28길 52,35.8380125,128.7871337,500,0,2,0,0,0,0,영남대,3092.886357127355,0,0,0,0,0,0,0,0
1,미용,2,경산시 금호강변로 830-1,35.9062538,128.8227223,194,0,6,0,5,0,0,영남대,9992.701180969438,0,0,0,0,0,0,0,1
1,기타,0,경산시 경안로30길 2,35.8200854,128.7382672,136,1,10,8,0,1,0,정평,450.1740860033083,1,4,0,6,0,0,0,1
1,기타,0,경산시 대경로 817,35.9161423,128.8279453,245,1,6,0,5,0,0,영남대,11146.253070829518,0,2,0,0,0,0,0,0
1,음식점,1,경산시 경산로7길 16,35.812555,128.7312152,152,0,12,2,0,1,3,정평,1388.3195489338152,0,1,0,2,0,0,0,1
1,음식점,1,경산시 대학로69길 4,35.8404852,128.7578532,321,0,13,0,0,1,1,영남대,637.1857628609104,0,2,0,0,0,0,0,0
1,유흥주점,9,경산시 대학로32길 15,35.8325561,128.740005,156,1,10,5,6,1,0,임당,194.0789965251565,1,0,1,0,0,0,0,0
1,기타,0,경산시 대학로13길 52,35.8383943,128.7279481,114,2,12,3,6,0,0,임당,1284.1423409145018,0,0,1,3,0,0,0,0
1,소매업,6,경산시 자인로 186,35.8165323,128.8241673,294,0,7,0,0,0,2,영남대,6799.461875861936,0,0,0,0,0,0,0,0
1,운송업,3,경산시 경산로44길 25,35.8288572,128.7278317,124,3,12,7,6,1,1,정평,1004.5249018714892,0,2,5,5,0,0,0,0
1,기타,0,경산시 아낙고개길 21,35.913225,128.8160101,165,2,18,0,5,0,1,영남대,10255.657129602783,0,2,0,0,0,0,1,0
1,미용,2,경산시 대학로9길 27-13,35.8358514,128.7265659,116,3,19,3,6,0,0,임당,1330.2503857054778,0,1,1,3,0,0,0,0
1,기타,0,경산시 부적길 55,35.8446448,128.7607789,326,0,12,0,0,0,1,영남대,1160.2630307127035,0,2,0,0,0,0,0,0
1,제조업,5,경산시 경청로 1038-7,35.7980077,128.7359795,124,0,4,0,0,1,2,정평,2892.801113392953,0,0,0,0,0,1,1,0
1,교육,8,경산시 경산로13길 3-4,35.8146137,128.7312094,154,1,11,2,0,1,4,정평,1181.97186459366,0,1,0,3,0,0,0,1
1,기타,0,경산시 대구대로 201,35.9024584,128.8478094,225,0,8,0,0,0,0,영남대,11277.497210554193,0,0,0,0,1,0,0,0
1,기타,0,경산시 부적길 86,35.8467541,128.7630147,325,0,10,0,0,0,1,영남대,1469.0034238465105,0,1,0,0,0,0,0,0
1,소매업,6,경산시 경안로 257,35.8304131,128.7353731,130,1,7,5,6,1,1,임당,657.7726886702876,0,2,0,3,0,0,0,0
1,음식점,1,경산시 원효로42길 15,35.8173259,128.7577937,161,0,17,2,0,1,1,정평,2000.4303159472493,0,2,1,0,0,0,0,1
1,운송업,3,경산시 남매로6길 7,35.8137281,128.7423652,154,0,6,4,0,1,3,정평,1235.6413241149603,0,2,1,0,0,0,1,0
1,소매업,6,경산시 압독3로 9,35.8404831,128.7636786,355,0,20,0,0,1,2,영남대,1071.425041325765,0,2,0,0,0,0,0,0
1,음식점,1,경산시 대학로70길 4-2,35.8394527,128.7583517,330,0,14,0,0,1,1,영남대,596.4797691169091,0,2,0,0,0,0,0,0
1,소매업,6,경산시 강변서로51길 12,35.8302352,128.7305382,124,2,13,8,6,1,2,정평,915.65551308222,0,2,4,5,0,0,0,0
1,미용,2,경산시 장산로 129,35.818756,128.7393482,142,1,9,8,0,1,1,정평,617.9159996530984,0,2,0,3,0,0,0,1
1,유흥주점,9,경산시 백자로 137,35.8172888,128.7590947,175,0,14,2,0,1,2,정평,2111.411137072176,0,2,2,0,0,0,0,0
1,소매업,6,경산시 경안로 201,35.8254416,128.736577,132,2,7,9,6,1,0,정평,165.34759497842654,1,4,3,7,0,0,0,0
1,소매업,6,경산시 펜타힐즈2로 37,35.8274623,128.7186611,82,1,13,4,0,0,1,정평,1722.4044363522314,0,1,1,7,0,0,0,0
1,미용,2,경산시 장산로4길 19,35.8142975,128.7284141,149,1,11,2,0,1,3,정평,1346.0358252502738,0,1,0,3,0,0,0,1
1,운송업,3,경산시 경청로222길 34,35.8024651,128.7440017,124,0,7,1,0,1,3,정평,2472.2096536578324,0,0,1,0,1,0,0,0
1,소매업,6,경산시 성암로21길 11-6,35.8255643,128.7272627,127,2,12,7,0,1,2,정평,918.5677827357276,0,1,3,6,0,0,0,0
1,음식점,1,경산시 경안로38길 17,35.8258146,128.7376487,133,2,9,10,6,1,0,정평,198.0030245423229,1,4,3,6,0,0,0,0
1,소매업,6,경산시 원효로 36,35.8238409,128.7415452,137,2,8,8,0,1,0,정평,388.1142983890471,1,4,2,3,0,0,0,0
1,음식점,1,경산시 강변서로 203,35.82593749999999,128.7293968,128,2,8,8,0,1,2,정평,740.3604837306356,0,2,5,6,0,0,0,0
1,음식점,1,경산시 청운1로 24,35.8383085,128.7529398,317,0,4,1,0,1,0,영남대,217.5384612579678,1,2,1,0,0,0,0,0
1,운송업,3,경산시 둥지로 32,35.8416262,128.7551394,319,0,11,0,0,1,0,영남대,617.8047319936671,0,2,1,0,0,0,0,0
1,음식점,1,경산시 공단로 465,35.8730234,128.8186196,641,0,8,1,0,0,2,영남대,7192.621886616894,0,1,1,0,0,0,0,0
1,서비스,4,경산시 삼풍로2길 4-7,35.8206778,128.7550954,188,0,11,1,0,1,0,정평,1654.9141951794454,0,0,0,0,0,0,0,0
1,운송업,3,경산시 초원길 53-4,35.8922165,128.8367739,440,0,6,0,0,0,0,영남대,9784.061280004453,0,0,0,0,0,0,1,0
1,운송업,3,경산시 대학로295길 42,35.9092969,128.8195409,187,1,11,0,5,0,2,영남대,10083.011872118926,0,1,0,0,0,0,0,1
1,교육,8,경산시 대학로9길 27-4,35.8366279,128.727009,115,3,16,3,6,0,0,임당,1306.794033285309,0,1,1,3,0,0,0,0
1,음식점,1,경산시 중앙로14길 7,35.8219509,128.7345814,131,2,11,10,0,1,1,정평,336.47320041355914,1,2,1,10,0,0,0,0
1,제조업,5,경산시 선비길 42,35.8183635,128.7257506,128,1,15,4,0,1,4,정평,1216.8649246272353,0,1,0,5,0,0,0,0
1,기타,0,경산시 대학로295길 16,35.9096062,128.8216122,193,1,11,0,5,0,2,영남대,10222.9204240805,0,1,0,0,0,0,0,1
1,기타,0,경산시 해든길1길 18,35.8729739,128.8175863,634,0,8,1,0,0,2,영남대,7112.717755061452,0,1,1,0,0,0,0,0
1,기타,0,경산시 경청로219길 15-9,35.802728,128.7363138,120,0,16,1,0,1,2,정평,2368.2878081989547,0,0,0,0,0,1,0,1
1,기타,0,경산시 원효로42길 1,35.8184935,128.7584065,187,0,16,2,0,1,0,정평,2008.354469807235,0,2,0,0,0,0,0,0
1,기타,0,경산시 봉황길 23,35.884678,128.8206353,473,0,10,0,0,0,1,영남대,8131.3037979477795,0,1,0,0,0,0,0,0
1,교육,8,경산시 펜타힐즈2로 41,35.827707,128.7190033,82,1,14,4,0,0,1,정평,1698.5117650322843,0,1,1,7,0,0,0,0
1,운송업,3,경산시 향교길 11,35.8195863,128.7417336,144,1,8,8,0,1,1,정평,640.139449042807,0,2,0,0,0,0,0,1
1,소매업,6,경산시 섬마을길 9,35.9258928,128.8562821,172,0,4,0,0,0,0,영남대,13629.34906543194,0,0,0,0,0,0,0,0
1,소매업,6,경산시 중앙로15길 21,35.8247793,128.7342157,130,2,7,9,6,1,1,정평,286.349159841282,1,4,2,10,0,0,0,0
1,음식점,1,경산시 펜타힐즈2로 27,35.8271424,128.717957,82,1,11,2,0,0,1,정평,1777.364613445874,0,1,2,9,0,0,0,0
1,기타,0,경산시 경청로217길 3,35.8021099,128.7376277,122,0,18,1,0,1,2,정평,2435.55842079292,0,0,1,0,0,1,0,1
1,미용,2,경산시 경산로13길 3-2,35.81473950000001,128.7311512,153,1,12,2,0,1,4,정평,1172.0811619142935,0,1,0,3,0,0,0,1
1,소매업,6,경산시 백양로29길 16-5,35.8128135,128.758845,127,0,20,2,0,1,2,정평,2315.6590999688187,0,2,3,0,0,0,0,1
1,운송업,3,경산시 경청로222길 34,35.8024651,128.7440017,124,0,7,1,0,1,3,정평,2472.2096536578324,0,0,1,0,1,0,0,0
1,제조업,5,경산시 섬마을길 14-2,35.9256393,128.855597,174,0,4,0,0,0,1,영남대,13566.531566871496,0,0,0,0,0,0,0,0
1,운송업,3,경산시 강변서로 17,35.8107927,128.7353409,171,0,11,2,0,1,2,정평,1482.092423609456,0,2,0,0,0,0,1,0
1,기타,0,경산시 경산로44길 12,35.8273016,128.7267602,124,2,11,8,0,1,1,정평,1014.5950769536204,0,1,5,5,0,0,0,0
1,음식점,1,경산시 대학로305길 51,35.910917,128.8167715,168,1,12,0,5,0,1,영남대,10082.849513483969,0,2,0,0,0,0,1,0
1,소매업,6,경산시 옥산로 49,35.8195346,128.7264067,128,1,16,4,0,1,4,정평,1101.6406593887716,0,1,1,5,0,0,0,0
1,기타,0,경산시 설총로 93-3,35.753042,128.8509381,11,0,2,0,0,0,0,영남대,12801.520831005348,0,0,0,0,0,0,0,0
1,교육,8,경산시 경청로221길 5,35.8041633,128.7384048,140,0,23,1,0,1,1,정평,2209.923656294562,0,0,1,0,0,1,0,0
1,운송업,3,경산시 펜타힐즈2로 60,35.8290539,128.7215163,97,1,13,4,0,0,1,정평,1526.6434165527846,0,3,2,5,0,0,0,0
1,기타,0,경산시 경안로67길 2-2,35.8367286,128.7335967,125,2,13,3,6,1,0,임당,742.0189632691051,0,0,0,0,0,0,0,0
1,기타,0,경산시 경산로 91,35.8168928,128.7300348,143,1,13,5,0,1,4,정평,1028.734538067306,0,2,0,5,0,0,0,1
1,음식점,1,경산시 서상길 108,35.8210704,128.732666,128,2,9,9,0,1,2,정평,531.1850362950782,0,3,0,7,0,0,0,0
1,유흥주점,9,경산시 원효로32길 29-7,35.8183007,128.7532138,145,0,20,1,0,1,1,정평,1577.0317436213145,0,0,0,0,0,0,0,1
1,도매업,7,경산시 설총로 41-10,35.7490643,128.8537467,9,0,0,0,0,0,0,영남대,13296.557038650635,0,0,0,0,0,0,0,0
1,미용,2,경산시 경청로219길 4-7,35.8041002,128.7379732,141,0,23,1,0,1,1,정평,2215.437178439479,0,0,1,0,0,1,0,0
1,미용,2,경산시 하양로 35,35.9096758,128.8129622,132,1,10,0,0,0,0,영남대,9775.376416588906,0,1,0,0,0,0,1,0
1,소매업,6,경산시 어봉지길 29-14,35.8095518,128.7883995,159,0,5,0,0,0,0,영남대,4369.737833917554,0,0,0,0,0,0,0,1
1,소매업,6,경산시 대학로 1518,35.9136288,128.8216615,214,1,13,0,5,0,2,영남대,10583.793440564492,0,3,0,0,0,0,0,1
1,기타,0,경산시 선화로20길 23-1,35.8651855,128.7941037,511,0,4,0,0,0,0,영남대,4904.098706445155,0,0,0,0,0,0,0,0
1,서비스,4,경산시 공단로 61-12,35.8388192,128.8138029,589,0,6,0,0,0,0,영남대,5503.700371679477,0,0,0,0,0,1,0,0
1,음식점,1,경산시 남천로 297,35.7599352,128.7401111,140,0,4,0,0,1,0,정평,7119.493196270336,0,0,0,0,0,0,0,0
1,교육,8,경산시 남매로6길 10,35.8130267,128.7419299,150,0,7,3,0,1,3,정평,1294.8033298365428,0,2,1,0,0,0,1,0
1,교육,8,경산시 백양로32길 15,35.8099698,128.7582199,107,0,18,2,0,1,3,정평,2456.036723388818,0,1,2,0,0,0,1,0
1,기타,0,경산시 공단2로7길 3,35.8718432,128.8223858,666,0,6,1,0,0,1,영남대,7405.184181046915,0,2,1,0,0,0,0,0
1,유흥주점,9,경산시 봉황길 29,35.885331,128.8224198,464,0,7,0,0,0,1,영남대,8300.390440311354,0,1,0,0,0,0,0,0
1,미용,2,경산시 성암로10길 1-24,35.8216099,128.7237689,125,1,17,3,0,1,1,정평,1248.898685965824,0,2,1,3,0,0,0,0
1,도매업,7,경산시 장산로 99,35.8178899,128.7358744,133,1,10,8,0,1,2,정평,695.7867917028134,0,3,0,3,0,0,0,1
1,기타,0,경산시 원효로 323,35.8146856,128.7712155,205,0,8,3,0,1,1,영남대,2915.08640345868,0,0,0,0,0,0,0,0
1,소매업,6,경산시 중앙로 39,35.8217788,128.7314661,128,2,10,9,0,1,2,정평,581.3478562488127,0,3,0,8,0,0,0,0
1,기타,0,경산시 원효로 158,35.820517,128.7538266,178,0,14,1,0,1,0,정평,1547.8960355125712,0,0,0,0,0,0,0,0
1,제조업,5,경산시 성암로9길 7,35.8234228,128.7215205,93,1,17,2,0,0,2,정평,1423.895638359448,0,1,1,2,0,0,0,0
1,소매업,6,경산시 경산로44길 8,35.8270613,128.7261666,124,2,12,6,0,1,1,정평,1056.207488939907,0,1,6,4,0,0,0,0
1,제조업,5,경산시 압량길 39,35.8466736,128.7682003,365,0,6,0,0,0,0,영남대,1791.0507915314506,0,0,0,0,0,0,0,0
1,기타,0,경산시 서상길 110-1,35.8212795,128.7325843,128,2,9,9,0,1,2,정평,522.9654025559363,0,3,0,7,0,0,0,0
1,기타,0,경산시 남매공원로2길 5,35.8322407,128.7436917,191,0,8,4,6,1,0,임당,306.9569447052463,1,1,1,0,0,0,0,0
1,소매업,6,경산시 장산로 258,35.817361,128.7524659,134,0,21,1,0,1,1,정평,1562.312788632876,0,0,0,0,0,0,0,1
1,제조업,5,경산시 단북길 95-18,35.8341461,128.8192364,387,0,6,0,0,0,0,영남대,5992.930499358534,0,0,0,0,1,0,0,0
1,기타,0,경산시 경청로219길 6,35.80336760000001,128.7376459,122,0,19,1,0,1,2,정평,2296.0482600398404,0,0,1,0,0,1,0,0
1,운송업,3,경산시 성암로8길 24,35.8201106,128.7221188,94,1,15,3,0,0,1,정평,1436.5296496405738,0,1,1,3,0,0,0,0
1,제조업,5,경산시 남매로 15,35.8125695,128.7403633,163,0,8,3,0,1,3,정평,1305.2933470839732,0,2,1,0,0,0,1,0
1,운송업,3,경산시 궁당로9길 4-8,35.8437656,128.7497639,257,0,8,0,0,1,0,영남대,872.2711285348158,0,0,1,0,0,0,0,0
1,음식점,1,경산시 대학로 1040,35.8748609,128.8101556,600,0,6,1,0,0,2,영남대,6704.474286237847,0,0,1,0,0,0,0,0
1,기타,0,경산시 금송로 232,35.9312424,128.8285188,260,0,4,0,0,0,2,영남대,12546.299744070571,0,0,0,0,0,0,0,0
1,미용,2,경산시 경산로13길 33,35.8129669,128.7310245,159,1,12,2,0,1,3,정평,1353.502985583046,0,1,0,2,0,0,0,1
1,소매업,6,경산시 일연로 747,35.8752269,128.8035869,563,0,9,1,0,0,0,영남대,6286.50157674784,0,0,0,0,0,0,0,0
1,교육,8,경산시 백양로33길 39,35.8146944,128.7607223,163,0,19,2,0,1,2,정평,2361.2761057266366,0,2,2,0,0,0,0,1
1,기타,0,경산시 원효로 1356,35.7959658,128.8707302,53,0,12,0,0,0,2,영남대,11547.709683494948,0,0,0,0,0,0,0,0
1,숙박,10,경산시 갓바위로 373-18,35.974045,128.7655135,13,0,6,0,0,2,0,영남대,15320.434882918373,0,0,0,0,0,0,0,0
1,음식점,1,경산시 하남로 324,35.7927438,128.8370341,171,0,6,0,0,0,1,영남대,9007.577600855664,0,1,0,0,0,0,0,0
1,음식점,1,경산시 경안로30길 2,35.8200854,128.7382672,136,1,10,8,0,1,0,정평,450.1740860033083,1,4,0,6,0,0,0,1
1,운송업,3,경산시 봉회길 72,35.8828728,128.8145821,475,0,10,1,0,0,0,영남대,7591.1699104391455,0,0,0,0,0,0,0,0
1,기타,0,경산시 옥산로 111,35.8249591,128.7240031,123,2,14,3,0,1,2,정평,1201.9581166298055,0,1,2,3,0,0,0,0
1,교육,8,경산시 대학로305길 28-2,35.9126434,128.8184002,191,1,16,0,5,0,1,영남대,10324.069158811608,0,1,0,0,0,0,0,1
1,소매업,6,경산시 하양로 515,35.9281441,128.8594026,157,0,4,0,0,0,0,영남대,14004.282521898574,0,0,0,0,0,0,0,0
1,운송업,3,경산시 경청로217길 11-13,35.8014676,128.7366675,119,0,13,1,0,1,2,정평,2507.165469660328,0,0,0,0,0,1,0,1
1,기타,0,경산시 공단로 411,35.8682391,128.8186509,670,0,3,1,0,0,0,영남대,6908.750002456683,0,0,1,0,0,0,0,0
1,소매업,6,경산시 경안로 288,35.8328119,128.7356657,134,2,11,4,6,1,1,임당,511.772062526905,0,0,0,0,0,0,0,0
1,음식점,1,경산시 하양로 96,35.9129549,128.8183991,192,1,15,0,5,0,1,영남대,10352.365749794102,0,1,0,0,0,0,0,1
1,운송업,3,경산시 건흥1길 7-1,35.8717337,128.7809182,261,0,5,0,0,0,0,영남대,4668.250011942912,0,0,0,0,0,0,0,0
1,소매업,6,경산시 해든길 7,35.8741654,128.8174809,615,0,6,1,0,0,2,영남대,7181.308355943224,0,1,1,0,0,0,0,0
1,운송업,3,경산시 하양역길 1-16,35.9100134,128.8188131,185,1,13,0,5,0,2,영남대,10108.118638351125,0,1,0,0,0,0,0,1
1,도매업,7,경산시 경산로42길 22-4,35.8271463,128.7281711,125,2,11,9,0,1,1,정평,889.7566384168395,0,1,4,5,0,0,0,0
1,운송업,3,경산시 장산로 319,35.8154807,128.7597132,164,0,17,2,0,1,2,정평,2241.315007552164,0,2,2,0,0,0,0,1
1,소매업,6,경산시 한의대로 1,35.7967215,128.7757183,81,0,6,0,0,1,0,정평,4613.3070997738005,0,1,1,0,1,0,0,0
1,서비스,4,경산시 서상길 29,35.8148618,128.7364008,157,1,12,5,0,1,4,정평,1023.376440445278,0,3,0,0,0,0,1,0
1,소매업,6,경산시 옥산로 227,35.8346978,128.7201684,84,1,14,2,0,0,0,임당,1894.550456364888,0,2,0,3,0,0,0,0
1,음식점,1,경산시 경산로15길 1-11,35.8152959,128.7311854,149,1,12,3,0,1,4,정평,1116.4726955724316,0,1,0,3,0,0,0,1
1,기타,0,경산시 공단2로 45,35.8717169,128.8240449,661,0,3,0,0,0,1,영남대,7525.204909583246,0,2,0,0,0,0,0,0
1,미용,2,경산시 중앙로14길 5,35.8220554,128.7345102,130,2,10,10,0,1,1,정평,333.2862707015348,1,2,1,10,0,0,0,0
1,기타,0,경산시 대학로295길 16,35.9096062,128.8216122,193,1,11,0,5,0,2,영남대,10222.9204240805,0,1,0,0,0,0,0,1
1,기타,0,경산시 영청길 26,35.8740647,128.8011055,538,0,12,0,0,0,0,영남대,6035.293992176409,0,0,0,0,0,0,0,0
1,기타,0,경산시 압독2로1길 13,35.8435062,128.7632262,334,0,14,0,0,1,2,영남대,1220.9656488702403,0,2,0,0,0,0,0,0
1,소매업,6,경산시 성암로10길 2-8,35.8220485,128.7227766,94,1,19,3,0,0,1,정평,1327.5217052155888,0,1,1,2,0,0,0,0
1,기타,0,경산시 계전길9길 105-8,35.9620909,128.8324742,168,0,3,0,0,0,0,영남대,15690.351963302566,0,0,0,0,0,0,0,0
