건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,총점
23,7,1.16501E+24,,서울특별시 서초구 청룡마을길 23-7,137180,6802,,,,127.0584016,37.44712735,13
11,2,1.16501E+24,현진디엘빌딩,서울특별시 서초구 청룡마을4길 11-2,137180,6802,,2,,127.0578929,37.4471323,96
11,4,1.16501E+24,,서울특별시 서초구 청룡마을4길 11-4,137180,6802,,2,,127.0577002,37.44717582,10
16,,1.15451E+24,,서울특별시 금천구 시흥대로40마길 16,153860,8648,,,,126.9084402,37.44718904,15
8,9,1.16501E+24,JWATTS주택,서울특별시 서초구 청계산로11길 8-9,137180,6802,,1,,127.0574175,37.44719159,96
18,,1.15451E+24,,서울특별시 금천구 시흥대로40마길 18,153860,8648,,,,126.908575,37.44724434,19
48,16,1.15451E+24,,서울특별시 금천구 시흥대로39길 48-16,153847,8637,,1,,126.9009803,37.44724605,11
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,89
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,35
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,74
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,507,,127.0562637,37.44727249,28
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,4,,127.0562637,37.44727249,66
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,3,,127.0562637,37.44727249,73
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,64
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,78
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,1,,127.0562637,37.44727249,64
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,98
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,37
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,,,127.0562637,37.44727249,78
203,,1.16501E+24,,서울특별시 서초구 청계산로 203,137180,6802,,3,,127.0562637,37.44727249,61
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,96
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,56
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,2,,126.9026073,37.44727919,17
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,,,126.9026073,37.44727919,31
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,55
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,,,126.9026073,37.44727919,26
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,85
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,39
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,,,126.9026073,37.44727919,34
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,,,126.9026073,37.44727919,73
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,56
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,69
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,,,126.9026073,37.44727919,89
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,40
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,5
8,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 8,153031,8638,,1,,126.9026073,37.44727919,58
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,,,126.9022907,37.44728526,76
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,15
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,,,126.9022907,37.44728526,73
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,,,126.9022907,37.44728526,31
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,39
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,100
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,23
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,,,126.9022907,37.44728526,34
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,37
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,,,126.9022907,37.44728526,16
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,31
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,77
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,5
16,,1.15451E+24,한영상가,서울특별시 금천구 시흥대로39길 16,153031,8638,,1,,126.9022907,37.44728526,55
1,,1.15451E+24,,서울특별시 금천구 시흥대로40마길 1,153860,8649,,,,126.9075676,37.44735217,19
1,,1.15451E+24,932맨션,서울특별시 금천구 시흥대로40마길 1,153860,8649,,,,126.9075676,37.44735217,86
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,40
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,64
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,1,,126.9029338,37.44736331,89
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,84
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,64
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,35
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,96
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,1,,126.9029338,37.44736331,80
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,35
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,,,126.9029338,37.44736331,16
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,2,,126.9029338,37.44736331,58
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,1,,126.9029338,37.44736331,24
149,,1.15451E+24,신라상가,서울특별시 금천구 시흥대로 149,153031,8638,,2,,126.9029338,37.44736331,45
40,,1.15451E+24,,서울특별시 금천구 시흥대로40길 40,153846,8650,,,,126.9058489,37.44740836,70
40,,1.15451E+24,,서울특별시 금천구 시흥대로40길 40,153846,8650,,,,126.9058489,37.44740836,72
8,14,1.16501E+24,,서울특별시 서초구 청계산로11길 8-14,137180,6802,,,,127.0577424,37.44741944,5
81,,1.15451E+24,,서울특별시 금천구 금하로24길 81,153860,8647,,1,,126.9092615,37.4474399,1
36,,1.15451E+24,,서울특별시 금천구 시흥대로40길 36,153846,8650,,,,126.9055204,37.44745938,55
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,3,,127.0560913,37.44750539,32
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,1,,127.0560913,37.44750539,95
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,1,,127.0560913,37.44750539,71
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,3,,127.0560913,37.44750539,27
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,4,,127.0560913,37.44750539,56
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,,,127.0560913,37.44750539,72
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,,,127.0560913,37.44750539,92
201,,1.16501E+24,서초포레지움,서울특별시 서초구 청계산로 201,137180,6802,,,,127.0560913,37.44750539,37
80,,1.15451E+24,,서울특별시 금천구 금하로24길 80,153860,8648,,,,126.9089662,37.4475453,43
7,,1.15451E+24,H-타워,서울특별시 금천구 시흥대로41길 7,153031,8638,,,,126.9025237,37.44758477,99
3,,1.15451E+24,,서울특별시 금천구 시흥대로41길 3,153031,8638,,,,126.9026479,37.44759493,9
3,,1.15451E+24,,서울특별시 금천구 시흥대로41길 3,153031,8638,,1,,126.9026479,37.44759493,19
150,,1.15451E+24,,서울특별시 금천구 시흥대로 150,153860,8649,,1,,126.9036534,37.44761328,82
150,,1.15451E+24,,서울특별시 금천구 시흥대로 150,153860,8649,,,,126.9036534,37.44761328,31
150,,1.15451E+24,,서울특별시 금천구 시흥대로 150,153860,8649,,1,,126.9036534,37.44761328,13
5,,1.15451E+24,동신빌딩,서울특별시 금천구 시흥대로40길 5,153860,8649,,1,,126.9038342,37.44761495,69
153,,1.15451E+24,,서울특별시 금천구 시흥대로 153,153031,8638,,1,,126.9028394,37.44763275,6
11,,1.15451E+24,,서울특별시 금천구 시흥대로41길 11,153031,8638,,1,,126.9023081,37.44764584,5
11,,1.15451E+24,,서울특별시 금천구 시흥대로41길 11,153031,8638,,,,126.9023078,37.44766386,81
11,,1.15451E+24,,서울특별시 금천구 시흥대로41길 11,153031,8638,,,,126.9023078,37.44766386,21
816,,1.15451E+24,벽산5단지아파트,서울특별시 금천구 금하로 816,153766,8646,,2,,126.918412,37.44770421,52
15,,1.15451E+24,,서울특별시 금천구 시흥대로40길 15,153860,8649,,1,,126.9043979,37.44771029,6
197,,1.16501E+24,영동농협(청계산역)종합시설,서울특별시 서초구 청계산로 197,137180,6802,,,,127.0559302,37.44772937,1
197,,1.16501E+24,영동농협(청계산역)종합시설,서울특별시 서초구 청계산로 197,137180,6802,,5,,127.0559302,37.44772937,14
197,,1.16501E+24,영동농협(청계산역)종합시설,서울특별시 서초구 청계산로 197,137180,6802,,1,,127.0559302,37.44772937,90
152,,1.15451E+24,효림빌딩,서울특별시 금천구 시흥대로 152,153860,8649,,2,,126.9036512,37.44776643,51
152,,1.15451E+24,효림빌딩,서울특별시 금천구 시흥대로 152,153860,8649,,1,,126.9036512,37.44776643,98
152,,1.15451E+24,효림빌딩,서울특별시 금천구 시흥대로 152,153860,8649,,,,126.9036512,37.44776643,86
19,,1.15451E+24,,서울특별시 금천구 독산로2길 19,153860,8649,,지,,126.904227,37.44780782,52
19,,1.15451E+24,,서울특별시 금천구 독산로2길 19,153860,8649,,1,,126.904227,37.44780782,57
24,1,1.15451E+24,,서울특별시 금천구 금하로24다길 24-1,153860,8647,,,,126.9094368,37.44781996,85
67,10,1.15451E+24,,서울특별시 금천구 금하로24길 67-10,153860,8647,,,,126.9091767,37.44783558,69
73,,1.15451E+24,,서울특별시 금천구 금하로24길 73,153860,8647,,1,,126.9090521,37.44785246,31
154,,1.15451E+24,,서울특별시 금천구 시흥대로 154,153860,8649,,1,,126.9036837,37.44786585,26
5,,1.15451E+24,,서울특별시 금천구 독산로8다길 5,153860,8648,,3,,126.9079555,37.44787837,34
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,3,,126.9007109,37.4478923,77
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,1,,126.9007109,37.4478923,63
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,1,,126.9007109,37.4478923,14
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,1,,126.9007109,37.4478923,94
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,2,,126.9007109,37.4478923,7
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,1,,126.9007109,37.4478923,82
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,2,,126.9007109,37.4478923,37
165,,1.15451E+24,남서울힐스테이트,서울특별시 금천구 시흥대로 165,153031,8637,,1,,126.9007109,37.4478923,26
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,1,,127.0557131,37.44791685,93
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,61
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,48
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,3
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,4,,127.0557131,37.44791685,74
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,24
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,1,,127.0557131,37.44791685,9
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,4,,127.0557131,37.44791685,66
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,76
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,98
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,1,,127.0557131,37.44791685,22
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,10
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,1,,127.0557131,37.44791685,37
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,,,127.0557131,37.44791685,80
195,,1.16501E+24,프라임시티,서울특별시 서초구 청계산로 195,137180,6802,,1,,127.0557131,37.44791685,78
13,,1.15451E+24,,서울특별시 금천구 독산로8다길 13,153860,8648,,,,126.9083159,37.44796279,56
156,,1.15451E+24,,서울특별시 금천구 시흥대로 156,153860,8649,,1,,126.9036706,37.44798287,47
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,1,,126.90254,37.44801743,58
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,2,,126.90254,37.44801743,33
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,1,,126.90254,37.44801743,82
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,85
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,1
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,18
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,72
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,78
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,13
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,67
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,,,126.90254,37.44801743,51
155,,1.15451E+24,시흥빌딩,서울특별시 금천구 시흥대로 155,153864,8638,,2,,126.90254,37.44801743,43
21,,1.15451E+24,,서울특별시 금천구 금하로24다길 21,153860,8647,,,,126.9096939,37.44802057,100
7,,1.15451E+24,,서울특별시 금천구 금하로24라길 7,153860,8647,,,,126.9100891,37.44804223,76
67,3,1.15451E+24,,서울특별시 금천구 금하로24길 67-3,153860,8647,,,,126.9091053,37.44807821,2
48,,1.15451E+24,관악산신도브래뉴,서울특별시 금천구 금하로24나길 48,153035,8647,,1,,126.910597,37.44809197,57
19,,1.15451E+24,,서울특별시 금천구 시흥대로40라길 19,153860,8649,,1,,126.9067539,37.44812857,86
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,,,127.0556086,37.44814129,65
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,,,127.0556086,37.44814129,52
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,1,,127.0556086,37.44814129,12
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,2,,127.0556086,37.44814129,35
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,,,127.0556086,37.44814129,35
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,,,127.0556086,37.44814129,23
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,,,127.0556086,37.44814129,67
193,,1.16501E+24,서초메트하임,서울특별시 서초구 청계산로 193,137180,6802,,1,,127.0556086,37.44814129,54
158,,1.15451E+24,극동빌딩,서울특별시 금천구 시흥대로 158,153860,8649,,,,126.9035209,37.44817971,76
158,,1.15451E+24,극동빌딩,서울특별시 금천구 시흥대로 158,153860,8649,,3,,126.9035209,37.44817971,73
158,,1.15451E+24,극동빌딩,서울특별시 금천구 시흥대로 158,153860,8649,,2,,126.9035209,37.44817971,94
158,,1.15451E+24,극동빌딩,서울특별시 금천구 시흥대로 158,153860,8649,,2,,126.9035209,37.44817971,61
158,,1.15451E+24,극동빌딩,서울특별시 금천구 시흥대로 158,153860,8649,,1,,126.9035209,37.44817971,12
158,,1.15451E+24,극동빌딩,서울특별시 금천구 시흥대로 158,153860,8649,,4,,126.9035209,37.44817971,26
54,,1.15451E+24,,서울특별시 금천구 금하로30길 54,153032,8645,,1,,126.915681,37.44821081,13
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,88
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,5,,127.055336,37.44824723,77
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,82
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,1,,127.055336,37.44824723,9
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,1,,127.055336,37.44824723,8
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,1,,127.055336,37.44824723,62
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,89
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,54
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,1,,127.055336,37.44824723,60
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,1,,127.055336,37.44824723,98
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,47
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,29
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,83
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,59
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,38
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,1,,127.055336,37.44824723,91
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,3,,127.055336,37.44824723,58
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,41
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,3,,127.055336,37.44824723,76
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,,,127.055336,37.44824723,76
189,,1.16501E+24,,서울특별시 서초구 청계산로 189,137180,6802,,3,,127.055336,37.44824723,16
35,,1.15451E+24,금천양문교회,서울특별시 금천구 시흥대로45길 35,153847,8636,,4,,126.9002533,37.4482755,88
35,,1.15451E+24,금천양문교회,서울특별시 금천구 시흥대로45길 35,153847,8636,,,,126.9002533,37.4482755,32
17,,1.15451E+24,,서울특별시 금천구 독산로6길 17,153860,8649,,,,126.9052599,37.44827693,35
140,94,1.16501E+24,,서울특별시 서초구 청계산로 140-94,137893,6805,,,,127.0464069,37.44830168,32
140,94,1.16501E+24,,서울특별시 서초구 청계산로 140-94,137893,6805,,1,,127.0464069,37.44830168,76
29,3,1.15451E+24,,서울특별시 금천구 시흥대로40라길 29-3,153860,8649,,1,,126.9064573,37.44831504,10
15,,1.15451E+24,,서울특별시 금천구 독산로6길 15,153860,8649,,,,126.905236,37.44836681,12
160,,1.15451E+24,,서울특별시 금천구 시흥대로 160,153860,8649,,1,,126.9034163,37.44837697,86
160,,1.15451E+24,,서울특별시 금천구 시흥대로 160,153860,8649,,,,126.9034163,37.44837697,57
29,,1.15451E+24,,서울특별시 금천구 시흥대로40라길 29,153860,8649,,2,,126.9065687,37.4484242,67
163,,1.15451E+24,,서울특별시 금천구 시흥대로 163,153864,8638,,1,,126.9024543,37.44846716,79
163,,1.15451E+24,,서울특별시 금천구 시흥대로 163,153864,8638,,,,126.9024543,37.44846716,40
163,,1.15451E+24,,서울특별시 금천구 시흥대로 163,153864,8638,,,,126.9024543,37.44846716,77
163,,1.15451E+24,,서울특별시 금천구 시흥대로 163,153864,8638,,,,126.9024543,37.44846716,24
163,,1.15451E+24,,서울특별시 금천구 시흥대로 163,153864,8638,,1,,126.9024543,37.44846716,7
56,,1.15451E+24,,서울특별시 금천구 금하로24길 56,153860,8648,,1,,126.9085459,37.44846951,97
57,,1.15451E+24,,서울특별시 금천구 금하로24길 57,153860,8647,,,,126.9088058,37.44847191,74
39,,1.15451E+24,도유빌딩,서울특별시 금천구 시흥대로45길 39,153847,8636,,4,,126.8998095,37.44847861,80
39,,1.15451E+24,도유빌딩,서울특별시 금천구 시흥대로45길 39,153847,8636,,1,,126.8998095,37.44847861,90
39,,1.15451E+24,도유빌딩,서울특별시 금천구 시흥대로45길 39,153847,8636,,5,,126.8998095,37.44847861,71
39,,1.15451E+24,도유빌딩,서울특별시 금천구 시흥대로45길 39,153847,8636,,3,,126.8998095,37.44847861,7
39,,1.15451E+24,도유빌딩,서울특별시 금천구 시흥대로45길 39,153847,8636,,2,,126.8998095,37.44847861,4
42,,1.15451E+24,,서울특별시 금천구 독산로8길 42,153860,8649,,,,126.9072458,37.44849354,55
7,12,1.16501E+24,서초포레스타7단지,서울특별시 서초구 청계산로11길 7-12,137180,6802,,1,,127.0560675,37.44849637,15
7,12,1.16501E+24,서초포레스타7단지,서울특별시 서초구 청계산로11길 7-12,137180,6802,,1,,127.0560675,37.44849637,30
4,,1.15451E+24,,서울특별시 금천구 독산로 4,153860,8649,,3,,126.9036858,37.44849661,54
4,,1.15451E+24,,서울특별시 금천구 독산로 4,153860,8649,,1,,126.9036858,37.44849661,7
4,,1.15451E+24,,서울특별시 금천구 독산로 4,153860,8649,,,,126.9036858,37.44849661,14
4,,1.15451E+24,,서울특별시 금천구 독산로 4,153860,8649,,1,,126.9036858,37.44849661,74
4,,1.15451E+24,,서울특별시 금천구 독산로 4,153860,8649,,3,,126.9036858,37.44849661,52
4,,1.15451E+24,,서울특별시 금천구 독산로 4,153860,8649,,1,,126.9036858,37.44849661,90
8,,1.15451E+24,백운타워,서울특별시 금천구 독산로 8,153860,8649,,,,126.9040135,37.44849965,11
8,,1.15451E+24,백운타워,서울특별시 금천구 독산로 8,153860,8649,,1,,126.9040135,37.44849965,75
8,,1.15451E+24,백운타워,서울특별시 금천구 독산로 8,153860,8649,,,,126.9040135,37.44849965,76
8,,1.15451E+24,백운타워,서울특별시 금천구 독산로 8,153860,8649,,,,126.9040135,37.44849965,31
8,,1.15451E+24,백운타워,서울특별시 금천구 독산로 8,153860,8649,,,,126.9040135,37.44849965,41
41,,1.15451E+24,,서울특별시 금천구 독산로8길 41,153860,8648,,1,,126.9074943,37.44850484,30
41,,1.15451E+24,,서울특별시 금천구 독산로8길 41,153860,8648,,1,,126.9074943,37.44850484,53
1,3,1.16501E+24,서초선포레,서울특별시 서초구 청계산로9길 1-3,137180,6802,,1,,127.055016,37.44853302,33
1,3,1.16501E+24,서초선포레,서울특별시 서초구 청계산로9길 1-3,137180,6802,,,,127.055016,37.44853302,31
1,3,1.16501E+24,서초선포레,서울특별시 서초구 청계산로9길 1-3,137180,6802,,1,,127.055016,37.44853302,90
1,3,1.16501E+24,서초선포레,서울특별시 서초구 청계산로9길 1-3,137180,6802,,1,,127.055016,37.44853302,20
7,12,1.16501E+24,서초포레스타7단지,서울특별시 서초구 청계산로11길 7-12,137180,6802,,1,,127.056067,37.44854142,88
55,,1.15451E+24,,서울특별시 금천구 금하로24길 55,153860,8647,,,,126.9087481,37.44855247,67
10,,1.15451E+24,백운매트로엔,서울특별시 금천구 독산로 10,153860,8649,,,,126.9041479,37.44858199,7
19,,1.15451E+24,,서울특별시 금천구 독산로8나길 19,153860,8648,,1,,126.9084536,37.4485948,82
41,,1.16501E+24,,서울특별시 서초구 청룡마을길 41,137180,6802,,1,,127.0585184,37.44862404,57
6,,1.15451E+24,,서울특별시 금천구 독산로6길 6,153860,8649,,1,,126.9049268,37.44864327,57
6,,1.15451E+24,,서울특별시 금천구 독산로6길 6,153860,8649,,1,,126.9049268,37.44864327,51
6,,1.15451E+24,,서울특별시 금천구 독산로6길 6,153860,8649,,1,,126.9049268,37.44864327,51
22,,1.15451E+24,,서울특별시 금천구 금하로24나길 22,153860,8647,,,,126.9096282,37.4486507,34
55,1,1.15451E+24,,서울특별시 금천구 금하로24길 55-1,153860,8647,,,,126.9088593,37.44867964,38
43,2,1.15451E+24,,서울특별시 금천구 은행나무로12길 43-2,153860,8648,,3,,126.9078758,37.44869759,29
14,,1.15451E+24,,서울특별시 금천구 독산로 14,153860,8649,,2,,126.9045526,37.44872991,52
14,,1.15451E+24,,서울특별시 금천구 독산로 14,153860,8649,,,,126.9045526,37.44872991,7
14,,1.15451E+24,,서울특별시 금천구 독산로 14,153860,8649,,1,,126.9045526,37.44872991,9
14,,1.15451E+24,,서울특별시 금천구 독산로 14,153860,8649,,1,,126.9045526,37.44872991,2
14,,1.15451E+24,,서울특별시 금천구 독산로 14,153860,8649,,1,,126.9045526,37.44872991,84
18,,1.15451E+24,,서울특별시 금천구 금하로24나길 18,153860,8647,,1,,126.9093331,37.44873808,30
18,,1.15451E+24,,서울특별시 금천구 금하로24나길 18,153860,8647,,1,,126.9093331,37.44873808,13
3,,1.15451E+24,,서울특별시 금천구 독산로 3,153858,8631,,1,,126.9035578,37.44874772,98
3,,1.15451E+24,,서울특별시 금천구 독산로 3,153858,8631,,2,,126.9035578,37.44874772,34
