id,group_id,latitude,longitude,num_of_company,num_of_large,num_of_bus_stop,num_of_hospital,num_of_theather,num_of_camp,num_of_school,nearest_subway_name,nearest_subway_distance,num_of_subway,num_of_gvn_office,parks_within_500m,parking_lots_within_500m,industry_category,avg_sales_level
2731,348,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2728,348,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2742,348,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,음식점,5.0
2731,349,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,미용,1.0
2728,349,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,미용,1.0
2742,349,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,미용,1.0
2731,350,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2728,350,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2742,350,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,소매업,2.4
2779,351,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,음식점,3.02
2829,351,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,음식점,2.93
2795,351,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,음식점,2.79
2779,352,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,미용,1.5
2829,352,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,미용,1.33
2795,352,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,미용,1.0
2779,353,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,서비스,4.33
2829,353,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,서비스,4.0
2795,353,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,서비스,1.5
2779,354,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,소매업,4.3
2829,354,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,소매업,4.33
2795,354,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,소매업,3.97
2779,355,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,도매업,4.0
2829,355,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,도매업,4.0
2795,355,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,도매업,4.0
2779,356,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,교육,1.25
2829,356,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,교육,1.25
2795,356,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,교육,1.1
2779,357,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,유흥주점,2.62
2829,357,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,유흥주점,2.56
2795,357,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,유흥주점,2.83
2779,358,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,의료,4.71
2829,358,35.910431,128.817401,171,1,11,0,1,0,1,영남대,10105.922283864433,0,2,0,0,의료,5.69
2795,358,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,의료,4.6
2830,359,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,음식점,2.63
2795,359,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,음식점,2.79
2804,359,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,음식점,2.64
2830,360,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,서비스,1.5
2795,360,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,서비스,1.5
2804,360,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,서비스,3.67
2830,361,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,소매업,3.85
2795,361,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,소매업,3.97
2804,361,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,소매업,3.97
2830,362,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,도매업,4.0
2795,362,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,도매업,4.0
2804,362,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,도매업,4.0
2830,363,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,교육,1.1
2795,363,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,교육,1.1
2804,363,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,교육,1.25
2830,364,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,유흥주점,2.8
2795,364,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,유흥주점,2.83
2804,364,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,유흥주점,3.0
2830,365,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,의료,5.0
2795,365,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,의료,4.6
2804,365,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,의료,4.33
2804,366,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,음식점,2.64
2811,366,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,음식점,2.64
2783,366,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,음식점,2.62
2804,367,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,서비스,3.67
2811,367,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,서비스,3.67
2783,367,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,서비스,5.0
2804,368,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,소매업,3.97
2811,368,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,소매업,3.97
2783,368,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,소매업,4.44
2804,369,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,도매업,4.0
2811,369,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,도매업,3.33
2783,369,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,도매업,3.33
2804,370,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,교육,1.25
2811,370,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,교육,1.25
2783,370,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,교육,1.25
2804,371,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,유흥주점,3.0
2811,371,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,유흥주점,3.0
2783,371,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,유흥주점,3.0
2804,372,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,의료,4.33
2811,372,35.911836,128.825097,217,1,6,0,1,0,1,영남대,10646.38517617251,0,2,0,0,의료,4.25
2783,372,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,의료,4.33
2742,373,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,음식점,5.0
2741,373,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2746,373,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2742,374,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,미용,1.0
2741,374,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,미용,1.0
2746,374,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,미용,1.0
2742,375,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,소매업,2.4
2741,375,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2746,375,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2830,376,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,음식점,2.63
2730,376,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2795,376,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,음식점,2.79
2830,377,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,미용,1.0
2730,377,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,미용,1.0
2795,377,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,미용,1.0
2830,378,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,소매업,3.85
2730,378,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2795,378,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,소매업,3.97
2830,379,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,도매업,4.0
2730,379,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,도매업,4.0
2795,379,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,도매업,4.0
2759,380,35.918102,128.819797,201,1,11,0,1,0,2,영남대,10929.385204476775,0,0,0,0,음식점,1.94
2787,380,35.91932,128.820234,209,1,10,0,1,0,2,영남대,11063.728812570653,0,0,0,0,음식점,1.88
2755,380,35.918233,128.819087,198,2,10,0,1,0,2,영남대,10906.0123784636,0,0,0,0,음식점,1.91
2759,381,35.918102,128.819797,201,1,11,0,1,0,2,영남대,10929.385204476775,0,0,0,0,미용,1.0
2787,381,35.91932,128.820234,209,1,10,0,1,0,2,영남대,11063.728812570653,0,0,0,0,미용,1.0
2755,381,35.918233,128.819087,198,2,10,0,1,0,2,영남대,10906.0123784636,0,0,0,0,미용,1.0
2759,382,35.918102,128.819797,201,1,11,0,1,0,2,영남대,10929.385204476775,0,0,0,0,소매업,3.62
2787,382,35.91932,128.820234,209,1,10,0,1,0,2,영남대,11063.728812570653,0,0,0,0,소매업,3.14
2755,382,35.918233,128.819087,198,2,10,0,1,0,2,영남대,10906.0123784636,0,0,0,0,소매업,3.46
2759,383,35.918102,128.819797,201,1,11,0,1,0,2,영남대,10929.385204476775,0,0,0,0,도매업,3.83
2787,383,35.91932,128.820234,209,1,10,0,1,0,2,영남대,11063.728812570653,0,0,0,0,도매업,3.83
2755,383,35.918233,128.819087,198,2,10,0,1,0,2,영남대,10906.0123784636,0,0,0,0,도매업,3.64
2759,384,35.918102,128.819797,201,1,11,0,1,0,2,영남대,10929.385204476775,0,0,0,0,유흥주점,1.0
2787,384,35.91932,128.820234,209,1,10,0,1,0,2,영남대,11063.728812570653,0,0,0,0,유흥주점,1.0
2755,384,35.918233,128.819087,198,2,10,0,1,0,2,영남대,10906.0123784636,0,0,0,0,유흥주점,1.0
2759,385,35.918102,128.819797,201,1,11,0,1,0,2,영남대,10929.385204476775,0,0,0,0,의료,6.0
2787,385,35.91932,128.820234,209,1,10,0,1,0,2,영남대,11063.728812570653,0,0,0,0,의료,4.0
2755,385,35.918233,128.819087,198,2,10,0,1,0,2,영남대,10906.0123784636,0,0,0,0,의료,6.3
2851,386,35.91896,128.813126,155,2,11,0,0,0,3,영남대,10688.126170457695,0,0,0,0,음식점,1.0
2873,386,35.918746,128.811783,144,2,10,0,0,0,3,영남대,10606.054281363817,0,0,0,0,음식점,1.5
2846,386,35.91866,128.812754,151,2,12,0,0,0,3,영남대,10642.347253091422,0,0,0,0,음식점,1.0
2851,387,35.91896,128.813126,155,2,11,0,0,0,3,영남대,10688.126170457695,0,0,0,0,소매업,6.0
2873,387,35.918746,128.811783,144,2,10,0,0,0,3,영남대,10606.054281363817,0,0,0,0,소매업,6.0
2846,387,35.91866,128.812754,151,2,12,0,0,0,3,영남대,10642.347253091422,0,0,0,0,소매업,6.0
2728,388,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2748,388,35.89624,128.82279,273,0,9,0,0,0,1,영남대,9198.851362447833,0,0,0,0,음식점,2.0
2746,388,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2728,389,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,미용,1.0
2748,389,35.89624,128.82279,273,0,9,0,0,0,1,영남대,9198.851362447833,0,0,0,0,미용,1.0
2746,389,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,미용,1.0
2728,390,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2748,390,35.89624,128.82279,273,0,9,0,0,0,1,영남대,9198.851362447833,0,0,0,0,소매업,2.75
2746,390,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2731,391,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2727,391,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2742,391,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,음식점,5.0
2731,392,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,미용,1.0
2727,392,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,미용,1.0
2742,392,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,미용,1.0
2731,393,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2727,393,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2742,393,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,소매업,2.4
2771,394,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,음식점,2.78
2827,394,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,음식점,2.6
2782,394,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,음식점,2.8
2771,395,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,미용,1.0
2827,395,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,미용,1.0
2782,395,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,미용,1.0
2771,396,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,서비스,3.67
2827,396,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,서비스,5.0
2782,396,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,서비스,8.0
2771,397,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,소매업,4.0
2827,397,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,소매업,3.75
2782,397,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,소매업,4.23
2771,398,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,도매업,3.86
2827,398,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,도매업,3.7
2782,398,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,도매업,3.83
2771,399,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,교육,1.67
2827,399,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,교육,3.0
2782,399,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,교육,3.0
2771,400,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,유흥주점,2.0
2827,400,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,유흥주점,1.0
2782,400,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,유흥주점,1.0
2771,401,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,의료,5.33
2827,401,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,의료,4.5
2782,401,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,의료,4.0
2771,402,35.91603,128.825094,234,1,10,0,1,0,0,영남대,11016.633888473803,0,2,0,0,카페 및 베이커리,2.0
2827,402,35.917126,128.824561,228,1,12,0,1,0,0,영남대,11086.30601542057,0,2,0,0,카페 및 베이커리,2.0
2782,402,35.917335,128.826161,233,1,6,0,1,0,0,영남대,11190.318206756114,0,2,0,0,카페 및 베이커리,2.0
2763,403,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,음식점,2.69
2783,403,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,음식점,2.62
2804,403,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,음식점,2.64
2763,404,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,서비스,2.0
2783,404,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,서비스,5.0
2804,404,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,서비스,3.67
2763,405,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,소매업,4.43
2783,405,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,소매업,4.44
2804,405,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,소매업,3.97
2763,406,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,도매업,3.33
2783,406,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,도매업,3.33
2804,406,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,도매업,4.0
2763,407,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,교육,1.29
2783,407,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,교육,1.25
2804,407,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,교육,1.25
2763,408,35.911548,128.826396,221,1,3,0,1,0,1,영남대,10693.98845059832,0,2,0,0,의료,5.0
2783,408,35.911444,128.825473,217,1,5,0,1,0,1,영남대,10633.144466650036,0,2,0,0,의료,4.33
2804,408,35.91146,128.824779,216,1,5,0,1,0,2,영남대,10595.838119470383,0,2,0,0,의료,4.33
2838,409,35.918663,128.808318,121,1,12,0,0,0,1,영남대,10443.658239411248,0,0,0,0,음식점,2.0
2834,409,35.919126,128.80821,120,1,10,0,0,0,1,영남대,10484.005066029456,0,0,0,0,음식점,2.0
2845,409,35.91726,128.807829,116,1,11,0,0,0,0,영남대,10286.074307823174,0,0,0,0,음식점,2.0
2760,410,35.918417,128.823601,225,1,10,0,1,0,0,영남대,11152.496743132018,0,2,0,0,음식점,2.67
2784,410,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,음식점,2.73
2805,410,35.917703,128.823936,227,1,11,0,1,0,0,영남대,11105.34494757128,0,2,0,0,음식점,2.61
2760,411,35.918417,128.823601,225,1,10,0,1,0,0,영남대,11152.496743132018,0,2,0,0,미용,1.0
2784,411,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,미용,1.0
2805,411,35.917703,128.823936,227,1,11,0,1,0,0,영남대,11105.34494757128,0,2,0,0,미용,1.0
2760,412,35.918417,128.823601,225,1,10,0,1,0,0,영남대,11152.496743132018,0,2,0,0,소매업,3.8
2784,412,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,소매업,5.14
2805,412,35.917703,128.823936,227,1,11,0,1,0,0,영남대,11105.34494757128,0,2,0,0,소매업,3.69
2760,413,35.918417,128.823601,225,1,10,0,1,0,0,영남대,11152.496743132018,0,2,0,0,도매업,4.0
2784,413,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,도매업,3.0
2805,413,35.917703,128.823936,227,1,11,0,1,0,0,영남대,11105.34494757128,0,2,0,0,도매업,3.83
2760,414,35.918417,128.823601,225,1,10,0,1,0,0,영남대,11152.496743132018,0,2,0,0,카페 및 베이커리,2.0
2784,414,35.919692,128.827411,238,1,5,0,1,0,0,영남대,11467.874093239005,0,0,0,0,카페 및 베이커리,2.0
2805,414,35.917703,128.823936,227,1,11,0,1,0,0,영남대,11105.34494757128,0,2,0,0,카페 및 베이커리,2.0
2767,415,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,음식점,3.02
2795,415,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,음식점,2.79
2830,415,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,음식점,2.63
2767,416,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,미용,1.5
2795,416,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,미용,1.0
2830,416,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,미용,1.0
2767,417,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,서비스,4.33
2795,417,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,서비스,1.5
2830,417,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,서비스,1.5
2767,418,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,소매업,4.3
2795,418,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,소매업,3.97
2830,418,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,소매업,3.85
2767,419,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,도매업,4.0
2795,419,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,도매업,4.0
2830,419,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,도매업,4.0
2767,420,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,교육,1.25
2795,420,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,교육,1.1
2830,420,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,교육,1.1
2767,421,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,유흥주점,2.62
2795,421,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,유흥주점,2.83
2830,421,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,유흥주점,2.8
2767,422,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,의료,4.71
2795,422,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,의료,4.6
2830,422,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,의료,5.0
2730,423,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,음식점,4.57
2747,423,35.901483,128.832849,243,0,3,0,0,0,0,영남대,10249.715935981763,0,0,0,0,음식점,2.67
2735,423,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2730,424,35.902677,128.825097,209,0,9,0,0,0,1,영남대,9865.474959041863,0,0,0,0,소매업,3.0
2747,424,35.901483,128.832849,243,0,3,0,0,0,0,영남대,10249.715935981763,0,0,0,0,소매업,5.25
2735,424,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2742,425,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,음식점,5.0
2750,425,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,음식점,4.25
2748,425,35.89624,128.82279,273,0,9,0,0,0,1,영남대,9198.851362447833,0,0,0,0,음식점,2.0
2742,426,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,미용,1.0
2750,426,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,미용,1.0
2748,426,35.89624,128.82279,273,0,9,0,0,0,1,영남대,9198.851362447833,0,0,0,0,미용,1.0
2742,427,35.897964,128.826046,275,0,12,0,0,0,1,영남대,9540.475226042176,0,0,0,0,소매업,2.4
2750,427,35.900954,128.823904,218,0,9,0,0,0,1,영남대,9651.152782662404,0,0,0,0,소매업,2.6
2748,427,35.89624,128.82279,273,0,9,0,0,0,1,영남대,9198.851362447833,0,0,0,0,소매업,2.75
2767,428,35.909297,128.819512,186,1,11,0,1,0,2,영남대,10116.476375455955,0,1,0,0,음식점,3.02
2795,428,35.909597,128.821586,194,1,11,0,1,0,2,영남대,10255.951585150711,0,1,0,0,음식점,2.79
2830,428,35.909686,128.82203,193,1,8,0,1,0,2,영남대,10288.199427521618,0,1,0,0,음식점,2.63
